date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-15,1.8742917548134976,1.871608326362666,1.6569238907648631,2.1114496078256657,67.69162689639809,0.0,0.0,0,0
2020-02-16,1.8450041555948846,1.8342676587414344,1.597254468492363,2.024301879902603,0.9190695020197198,0.0,0.0,0,0
2020-02-17,1.8176621173431247,1.8118602886930615,1.6118428870502064,2.0202222489305215,13.033273384055928,0.0,0.0,0,0
2020-02-18,1.7863035147713477,1.7760316682103214,1.5956377467027003,1.9753318385172376,24.812243820292604,0.0,0.0,0,0
2020-02-19,1.7499024155479446,1.74448684476317,1.582766227108865,1.9284627444152613,27.400226848624712,0.0,0.0,0,0
2020-02-20,1.7061861982679871,1.7025920571628161,1.548744986633692,1.8638840652210638,29.03047201381439,0.0,0.0,0,0
2020-02-21,1.6577087823994316,1.6503984269723935,1.503712198104713,1.8019779388050774,32.51388268169531,4.387664948689673,0.0,0,0
2020-02-22,1.605834351326752,1.5989264138338144,1.4816973819852335,1.7657541823408371,36.660893052964795,6.83481306750108,0.0,0,0
2020-02-23,1.5531168947112663,1.5464573852314132,1.412883299434121,1.6773564992546257,40.799280689560035,8.529105365341874,0.0,0,0
2020-02-24,1.4967380979417364,1.49049055745059,1.3654303051211305,1.6087446009115696,44.9958938777003,10.342514953323318,0.0,0,0
2020-02-25,1.4421818911471957,1.4400771461273663,1.332248893885603,1.5586557321691286,49.307128816142075,12.730868509553062,7.3579454990992526,4,122
2020-02-26,1.3873027858110698,1.3836372461641973,1.278509262587082,1.4916165448867087,53.64542297231472,14.912397563943056,7.3579454990992526,4,35
2020-02-27,1.3340388883302514,1.3309886283058738,1.2177817578676198,1.4191759446457133,57.90622189760119,17.78963966220593,3.6789727495496263,2,18
2020-02-28,1.2828690408710042,1.2807895108734768,1.185353698294893,1.3819705867744279,62.00220456715743,20.097130637842184,31.271268371171825,17,86
2020-02-29,1.2365453964612767,1.2331835628627932,1.1354532083370676,1.3241761253550908,65.84947171940925,22.867353383298973,14.715890998198505,8,30
2020-03-01,1.1902233213209523,1.1927722245328027,1.0963942641178703,1.2734555126018035,69.37506475926924,26.183504171920948,44.147672994595524,24,86
2020-03-02,1.1481362663357375,1.1500267010473486,1.0599262040460733,1.22646021217517,72.5289307340714,29.229231090395064,0.0,0,0
2020-03-03,1.1079482570508181,1.107303462548142,1.027342936902291,1.1864080259809702,75.25580416052783,32.67164379250231,42.30818661982071,23,11
2020-03-04,1.0698768483700654,1.0679605279454787,0.9885936209419459,1.139835742776446,77.50982377069681,36.23144846265731,57.02407761801921,31,122
2020-03-05,1.0369562617307435,1.0368996037328402,0.9675971521556379,1.1137158773482188,79.26395090172747,40.15277480373321,64.38202311711846,35,87
2020-03-06,1.003801639385921,0.9998946093752932,0.9311503637655462,1.0720874375981908,80.40774510694499,43.823642867743914,57.02407761801921,31,45
2020-03-07,0.9768755045582299,0.9741813642634988,0.9088949972858924,1.0475614536331326,81.16179096813599,47.60545123990005,88.29534598919105,48,160
2020-03-08,0.9524591785040541,0.9496546092231952,0.8872023744544563,1.0198621038929447,81.39210125386025,51.407421288497964,79.83460597565362,47,205
2020-03-09,0.927387167041597,0.9259038053903876,0.8655628017266358,0.9962229930604793,81.14425825773378,55.13154574370142,0.0,0,0
2020-03-10,0.9058036801224953,0.9037318864197976,0.8353190686162855,0.9672345228628664,80.49662702503805,58.69022930421657,84.61637323964142,46,184
2020-03-11,0.88753982497446,0.8894715151216234,0.8277549923425246,0.9557502426273204,79.4712638804038,62.111225774164865,62.560619828739746,53,295
2020-03-12,0.8724823847743651,0.8717072982175353,0.8083002557035106,0.9405184574002113,78.09415800175728,65.22988275646432,75.44653366138897,52,240
2020-03-13,0.8582966577936572,0.856940659006726,0.7901542472583779,0.9246169266960312,76.42658595552162,68.02162193275444,92.5767366330778,88,331
2020-03-14,0.8467284235662713,0.8435281041599634,0.7722786264314023,0.9092621199473535,74.53622827990439,70.4931605447726,95.6532914882903,52,171
2020-03-15,0.8355803938913542,0.8341265589134288,0.7620910931918373,0.895459700583426,72.47220134992492,72.64496517223071,77.75669637992291,92,412
2020-03-16,0.8266535274711405,0.8247375029038497,0.758147343551915,0.8902129271170531,70.27614898742088,74.38701730351781,82.7768868648666,45,109
2020-03-17,0.8187643349287292,0.8143301305943169,0.7542091014805414,0.8846395065591787,67.98183245926477,75.74874737418773,100.57134683004071,93,322
2020-03-18,0.8139662649212596,0.8122490510178582,0.7431098339435988,0.87051479787987,65.62193687237186,76.67900687301082,0.0,0,0
2020-03-19,0.8078287270755519,0.8051025913858018,0.7472693017012351,0.8684502081060433,63.228894468507065,77.25319162603634,83.13778263458886,69,289
2020-03-20,0.8032434861325538,0.8020672670329734,0.7431255722137453,0.8553039952510719,60.837849718869016,77.43730574211908,109.12713613087162,110,351
2020-03-21,0.8007391103523434,0.8007880875101412,0.7416501627099973,0.855232392113247,58.46602939025529,77.28142828457005,64.38202311711846,35,184
2020-03-22,0.7991650547065716,0.79721575820883,0.740973134062759,0.8572917909197564,56.12180184559727,76.77915057565431,87.05369268621804,195,780
2020-03-23,0.7979393268789202,0.7964165441819963,0.7347755382394088,0.8569469838683345,53.82775362480299,75.99427689248424,107.30276235676975,155,503
2020-03-24,0.7976493002600188,0.7972021680719712,0.7364954039748951,0.8598556129761808,51.60370894725012,74.93054512821912,107.49238575167793,71,230
2020-03-25,0.7969205348337108,0.793800319089311,0.7376552169521624,0.8548022639258404,49.45600189053222,73.64253396287755,61.69159324220176,90,508
2020-03-26,0.7983012838978358,0.7959304567143962,0.7391755294937986,0.8591807141327599,47.38912418332837,72.14580993293791,60.990774509285146,86,491
2020-03-27,0.7996196215575712,0.7974308455200951,0.7417378295010412,0.8605569268798544,45.40355930525336,70.49256167367655,49.74496724926745,79,553
2020-03-28,0.8017019981124571,0.8002117829811851,0.7328771165125001,0.85773890288368,43.50491551611776,68.7021934048252,53.30695255847426,62,405
2020-03-29,0.8041533697967851,0.803238391139487,0.7421454647556791,0.8668305529646899,41.69807482126755,66.82033331760427,0.0,0,0
2020-03-30,0.8063475096699912,0.8050140744685201,0.7400662997527595,0.8657633319157911,39.98305599674719,64.83467658200482,0.0,0,0
2020-03-31,0.808428773137518,0.8074760595985928,0.7446047335827465,0.8715376209804381,38.35816726067223,62.80713640810364,53.3496750209535,74,483
2020-04-01,0.8111193650828854,0.8105093755540668,0.7425969719279639,0.8781787958741116,36.81821085477869,60.752580470355134,63.31177649906767,72,396
2020-04-02,0.813005225343277,0.8132463215338864,0.7485164317673759,0.8773223883192933,35.35725183775452,58.69505840035951,80.93740049009178,44,165
2020-04-03,0.8141884360697726,0.8133752141904325,0.7441934752590242,0.8812707485329735,33.97225691704614,56.63021894671046,62.54253674234365,34,180
