date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-15,1.4779882130205004,1.4743071692869993,1.2781599590370376,1.6340661286200004,128.09228968426632,0.0,0.0,0,0
2020-02-16,1.454022326393036,1.4543976080317482,1.3066126593714764,1.6457218016908823,1.3752626339456626,0.0,0.0,0,0
2020-02-17,1.429940244489936,1.426002447288501,1.2808315962613286,1.595083151629257,19.498628374990673,0.0,0.0,0,0
2020-02-18,1.404515887467722,1.3984199368262837,1.2340141576325978,1.5343555879554196,37.01811633688669,0.0,0.0,0,0
2020-02-19,1.373319570307163,1.3715001520482215,1.2322656234547613,1.5071516907554692,40.015944846757044,0.0,0.0,0,0
2020-02-20,1.342142368524901,1.3437207865313803,1.2141487166521976,1.4774929104383252,40.28347127038098,0.0,0.0,0,0
2020-02-21,1.306543200863004,1.3049497885959669,1.1834575617866612,1.4286318602959498,42.48211133312301,8.202332481786826,0.0,0,0
2020-02-22,1.2773190345341694,1.277307062017091,1.1585589043054207,1.3832439442808449,45.40901451579947,12.753747616143812,0.0,0,0
2020-02-23,1.24161037537259,1.236817929411529,1.1285678363575025,1.3476200518898087,48.08818127576053,15.577707988098963,0.0,0,0
2020-02-24,1.2063805867755242,1.2054808667564627,1.096593290697115,1.3052600591463857,50.51809366671655,18.147315197444563,0.0,0,0
2020-02-25,1.171426617899941,1.1692514622271162,1.062197288921185,1.262114439146722,52.80094853752021,21.448068768339965,13.461500320927712,125,4112
2020-02-26,1.139369796459674,1.1378574152493361,1.0335088630624758,1.2196655140488954,54.89621922973111,24.079536774886076,0.0,0,0
2020-02-27,1.10886314520388,1.1031474880395655,1.0154518279213822,1.1934943967432279,56.74413715320918,27.66195777921671,0.0,0,0
2020-02-28,1.079630780288654,1.075769442921021,0.9868923030901295,1.1573721251641258,58.31874092349784,29.779696275383092,24.76916059050699,23,272
2020-02-29,1.0521067038536878,1.0499631847419306,0.9647925320940729,1.1286336405264301,59.611668266927865,32.328152278714654,41.92017779801737,55,581
2020-03-01,1.0277224464971033,1.0254497823195603,0.935778660273797,1.1025639272540182,60.612747973184696,35.4762961283536,115.23044274714121,107,335
2020-03-02,1.00486860370191,1.0020818285411668,0.9232546207321664,1.081807029365354,61.317063039497675,37.72371669036139,43.076801026968674,40,155
2020-03-03,0.9828723788298898,0.9834876943992068,0.9001480676717023,1.0591003492256514,61.73547579482715,40.30017831782631,71.25992188277394,98,609
2020-03-04,0.9627043256390809,0.958076172514296,0.8832648105068963,1.0401356946424236,61.88495561966937,42.71374542587201,51.89934949909791,77,657
2020-03-05,0.9445778040976823,0.9431102195562147,0.866120078574826,1.0217623345248457,61.77667562306464,45.47766270616393,0.0,0,0
2020-03-06,0.9269701541420691,0.9228287251139922,0.8588156752121048,1.0109536988628454,61.2836982625006,47.500250604330795,87.23052207961156,81,270
2020-03-07,0.9133067004339734,0.9105168756264419,0.8239224036650001,0.9760468635113776,60.737552923382516,49.51255538931478,77.53824184854362,72,198
2020-03-08,0.9015408978812138,0.8990437529821287,0.8226041727104585,0.9754286749801141,59.94544737196234,51.43224933744282,45.230641078317106,42,151
2020-03-09,0.8908028778005835,0.8893413314299576,0.8217920380156759,0.9669650174184287,58.95288074229219,53.176898770397955,80.76900192556627,75,94
2020-03-10,0.8794886791251936,0.8790437680647951,0.8018648763233994,0.945502762231514,57.83086363939109,54.669379390755594,37.69220089859759,35,146
2020-03-11,0.8707630190615872,0.8691675036716345,0.8113894579286687,0.9517166950926214,56.60676748496638,56.04820518698347,77.53824184854362,72,201
2020-03-12,0.8658267505491642,0.8651111129221272,0.7854719924170993,0.9286507665346252,55.28333051662892,57.098335725646784,94.76896225933109,88,238
2020-03-13,0.8610659107029095,0.8574005489805137,0.7866306425866308,0.9302361446922435,53.87706835203136,57.85260374224359,10.769200256742169,10,29
2020-03-14,0.8585230578164353,0.8535162579698367,0.783885580798664,0.9285773584610553,52.43014626673462,58.39534429958184,153.99956367141303,143,340
2020-03-15,0.8564542269163161,0.8543635981104661,0.7843354429064547,0.9341564955180262,50.97096983076005,58.79198265203649,47.384481129665545,44,90
2020-03-16,0.8573508192273426,0.8527484053740089,0.7788707771305599,0.9254035583654739,49.515433776526784,58.92049734199186,45.230641078317106,42,97
2020-03-17,0.8583273155434427,0.8587376278052378,0.7724961396371496,0.9223703104090438,48.07851756281775,58.86348824038525,60.30752143775615,56,103
2020-03-18,0.8596173962318234,0.8589716822933195,0.7787265483620531,0.924162121429293,46.67941321053598,58.54394243149162,29.076840693203856,27,46
2020-03-19,0.8634699217131653,0.8626213750112022,0.7946203368036964,0.9371355134212382,45.330602232773934,58.10844855765974,89.38436213096,83,125
2020-03-20,0.8679722140389705,0.8658131299360168,0.795727490804436,0.9417893180399625,44.03359473394908,57.486730586688914,74.30748177152097,69,143
