date, pm25, pm10, o3, no2
2017-06-28, , ,47,22
2017-06-29, , ,42,31
2017-06-30, , ,32,23
2017-07-01, , ,35,20
2017-01-03, , ,42,52
2017-01-04, , ,66,43
2017-01-05, , ,40,45
2017-01-06, , ,50,42
2017-01-07, , ,74,37
2017-01-08, , ,61,35
2017-01-09, , ,27,34
2017-01-10, , ,36,36
2017-01-11, , ,45,38
2017-01-12, , ,54,38
2017-01-13, , ,62,39
2017-01-14, , ,24,32
2017-01-15, , ,48,31
2017-01-16, , ,64,41
2017-01-17, , ,55,35
2017-01-18, , ,27,28
2017-01-19, , ,22,28
2017-01-20, , ,41,15
2017-01-21, , ,29,22
2017-01-22, , ,41,33
2017-01-23, , ,61,42
2017-01-24, , ,54,30
2017-01-25, , ,45,30
2017-01-26, , ,44,42
2017-01-27, , ,60,38
2017-01-28, , ,33,30
2017-01-29, , ,62,23
2017-01-30, , ,48,32
2017-01-31, , ,67,41
2017-02-01, , ,64,32
2017-02-02, , ,53,36
2017-02-03, , ,51,32
2017-02-04, , ,51,24
2017-02-05, , ,48,21
2017-02-06, , ,56,30
2017-02-07, , ,57,38
2017-02-08, , ,60,41
2017-02-09, , ,57,28
2017-02-10, , ,31,33
2017-02-11, , ,59,37
2017-02-12, , ,69,34
2017-02-13, , ,63,33
2017-02-14, , ,53,31
2017-02-15, , ,47,25
2017-02-16, , ,36,11
2017-02-17, , ,33,12
2017-02-18, , ,29,23
2017-02-19, , ,37,18
2017-02-20, , ,33,14
2017-02-21, , ,31,33
2017-02-22, , ,38,34
2017-02-23, , ,64,26
2017-02-24, , ,39,28
2017-02-25, , ,61,33
2017-02-26, , ,63,21
2017-02-27, , ,41,32
2017-02-28, , ,75,33
2017-03-01, , ,71,36
2017-03-02, , ,45,19
2017-03-03, , ,44,22
2017-03-04, , ,38,19
2017-03-05, , ,44, 
2016-10-31, , ,32,34
2016-11-01, , ,59,34
2016-11-02, , ,53,22
2016-11-03, , ,33,22
2016-11-04, , ,23,19
2016-11-05, , ,6,23
2016-11-06, , ,60,19
2016-11-07, , ,50,26
2016-11-08, , ,45,26
2016-11-09, , ,16,30
2016-11-10, , ,10,35
2016-11-11, , ,11,35
2016-11-12, , ,40,26
2016-11-13, , ,39,26
2016-11-14, , ,33,27
2016-11-16, , ,13,33
2016-11-17, , ,46,46
2016-11-18, , ,39,27
2016-11-19, , ,22,22
2016-11-20, , ,30,22
2016-11-21, , ,56,32
2016-11-22, , ,64,38
2016-11-23, , ,48,34
2016-11-24, , ,48,31
2016-11-25, , ,36,32
2016-11-26, , ,38,29
2016-11-27, , ,64,27
2016-11-28, , ,38,30
2016-11-29, , ,39,24
2016-11-30, , ,24,58
2016-12-01, , ,4,64
2016-12-03, , ,33,21
2016-12-04, , ,24,11
2016-12-05, , ,23,11
2016-12-06, , ,40,24
2016-12-07, , ,36,27
2016-12-08, , ,78,32
2016-12-09, , ,25,21
2016-12-10, , ,27,26
2016-12-11, , ,46,27
2016-12-12, , ,58,30
2016-12-13, , ,63,43
2016-12-14, , ,62,43
2016-12-15, , ,49,27
2016-12-16, , ,37,31
2016-12-17, , ,39,25
2016-12-18, , ,56,21
2016-12-19, , ,2,27
2016-12-20, , ,39,26
2016-12-21, , ,55,29
2016-12-22, , ,51,31
2016-12-23, , ,54,30
2016-12-24, , ,68,41
2016-12-25, , ,73,26
2016-12-26, , ,51,29
2016-12-27, , ,48,32
2016-12-28, , ,51,27
2016-12-29, , ,31,22
2016-12-30, , ,26,22
2016-12-31, , ,50,22
2017-01-01, , ,60,23
2017-12-05, , , ,48
2017-09-10, , , ,11
2017-04-01, , , ,21
2017-04-04, , , ,13
2017-05-31, , , ,18
2017-06-09, , , ,23
2017-01-02, , , ,46
2017-03-30, , , ,19
2017-03-31, , , ,30
