date, pm25, pm10, o3, no2
2015-04-27,34, ,44,9
2015-04-28,30, ,52,11
2015-04-29,30, ,53,16
2015-04-30,31, ,52,11
2015-05-01,38, ,52,12
2015-05-02,49, ,42,11
2015-05-03,49, ,39,7
2015-05-04,54, ,35,6
2015-05-05,49, ,47,7
2015-05-06,41, ,50,4
2015-05-07,54, ,43,2
2015-05-08,62, ,41,2
2015-05-09,63, ,44,3
2015-05-10,41, ,50,7
2015-05-11,30, ,57,12
2015-05-12,84, ,48,8
2015-05-13,63, ,53,5
2015-05-14,41, ,40,2
2015-05-15,60, ,36,5
2015-05-16,23, ,47,13
2015-05-17,47, ,48,7
2015-05-18,35, ,51,4
2015-05-19,33, ,46,3
2015-05-20,30, ,48,8
2015-05-21,39, ,41,2
2015-05-22,38, ,42,2
2015-05-23,30, ,42,2
2015-05-24,19, ,45,3
2015-05-25,26, ,43,9
2015-05-26,39, ,49,9
2015-05-27,39, ,60,10
2015-05-28,44, ,53,14
2015-05-29,40, ,49,15
2015-05-30,40, ,51,14
2015-05-31,42, ,50,8
2015-06-01,40, ,53,9
2015-06-02,50, ,47,3
2015-06-03,42, ,56,2
2015-06-04,25, ,53,5
2015-06-05,28, ,62,4
2015-06-06,33, ,75,7
2015-06-07,37, ,71,9
2015-06-08,43, ,61,18
2015-06-09,77, ,27,7
2015-06-10,31, ,45,7
2015-06-11,35, ,57,3
2015-06-12,24, ,61,10
2015-06-13,44, ,50,11
2015-06-14,53, ,49,9
2015-06-15,56, ,62,14
2015-06-16,55, ,41,11
2015-06-17,49, ,60,11
2015-06-18,50, ,65,10
2015-06-19,36, ,65,12
2015-06-20,47, ,39,10
2015-06-21,61, ,54,6
2015-06-22,57, ,58,12
2015-06-23,59, ,57,8
2015-06-24,45, ,56,12
2015-06-25,56, ,40,10
2015-06-26,71, ,46,6
2015-06-27,72, ,43,8
2015-06-28,54, ,45,6
2015-06-29,49, ,45,11
2015-06-30,46, ,42,8
2015-07-01,47, ,38,8
2015-01-02,140, ,26,15
2015-01-03,106, ,24,18
2015-01-04,119, ,32,12
2015-01-05,81, ,28,15
2015-01-06,52, ,23,17
2015-01-07,61, ,20,16
2015-01-08,47, ,12,24
2015-01-09,71, ,26,25
2015-01-10,102, ,24,18
2015-01-11,85, ,24,10
2015-01-12,71, ,24,12
2015-01-13,47, ,26,11
2015-01-14,41, ,26,11
2015-01-15,35, ,26,11
2015-01-16,24, ,28,12
2015-01-17,34, ,29,14
2015-01-18,47, ,29,14
2015-01-19,45, ,26,16
2015-01-20,43, ,26,18
2015-01-21,48, ,29,9
2015-01-22,29, ,31,13
2015-01-23,36, ,23,20
2015-01-24,77, ,29,8
2015-01-25,30, ,29,9
2015-01-26,39, ,13,13
2015-01-27,51, ,22,10
2015-01-28,39, ,22,11
2015-01-29,33, ,15,13
2015-01-30,38, ,10,13
2015-01-31,47, ,13,9
2015-02-01,14, ,28,12
2015-02-02,36, ,27,18
2015-02-03,49, ,30,27
2015-02-04,66, ,35,28
2015-02-05,98, ,37,23
2015-02-06,71, ,29,35
2015-02-07,94, ,30,26
2015-02-08,95, ,26,14
2015-02-09,46, ,24,16
2015-02-10,44, ,34,15
2015-02-11,38, ,33,10
2015-02-12,24, ,20,16
2015-02-13,24, ,35,21
2015-02-14,68, ,39,19
2015-02-15,58, ,37,11
2015-02-16,53, ,18,14
2015-02-17,61, ,25,12
2015-02-18,45, ,36,20
2015-02-19,57, ,17,29
2015-02-20,75, ,23,28
2015-02-21,70, ,32,14
2015-02-22,75, ,31,2
2015-02-23,25, ,37,3
2015-02-24,23, ,31,10
2015-02-25,33, ,36,23
2015-02-26,69, ,26,22
2015-02-27,77, ,40,11
2015-02-28,63, ,34,1
2015-03-01,25, ,30,3
2015-03-02,17, ,30,7
2015-03-03,23, ,34,11
2015-03-04,27, ,37,12
2015-03-05,32, ,36,14
2015-03-06,37, ,34,8
2015-03-07,19, ,38,12
2015-03-08,39, ,41,16
2015-03-09,59, ,41,18
2015-03-10,56, ,34,18
2015-03-11,47, ,43,21
2015-03-12,82, ,39,6
2015-03-13,29, ,35,6
2015-03-14,17, ,50,11
2015-03-15,35, ,42,13
2015-03-16,40, ,42,16
2015-03-17,41, ,41,14
2015-03-18,53, ,38,11
2015-03-19,48, ,36,14
2015-03-20,38, ,49,16
2015-03-21,59, ,48,11
2015-03-24,25, ,43,7
2015-03-25,23, ,35,7
2015-03-26,23, ,38,9
2015-03-27,24, ,36,16
2015-03-28,45, ,54,13
2015-03-29,42, ,49,15
2015-03-30,41, ,54,13
2015-03-31,53, ,43,9
2015-04-01,46, ,53,7
2014-10-02,58, ,39,13
2014-10-03,37, ,43,13
2014-10-04,35, ,42,15
2014-10-05,48, ,47,19
2014-10-06,70, ,49,21
2014-10-07,76, ,19,14
2014-10-08,47, ,38,12
2014-10-09,41, ,46,12
2014-10-10,46, ,48,13
2014-10-11,57, ,46,12
2014-10-12,48, ,58,16
2014-10-13,51, ,34,14
2014-10-14,44, ,40,19
2014-10-15,51, ,35,15
2014-10-16,54, ,39,12
2014-10-17,49, ,47,10
2014-10-18,49, ,43,8
2014-10-19,42, ,44,13
2014-10-20,51, ,41,15
2014-10-21,65, ,44,15
2014-10-22,54, ,45,15
2014-10-23,48, ,41,15
2014-10-24,52, ,46,19
2014-10-25,57, ,37,11
2014-10-26,48, ,34,3
2014-10-27,34, ,39,12
2014-10-28,37, ,40,20
2014-10-29,52, ,38,17
2014-10-30,48, ,35,17
2014-10-31,38, ,47,18
2014-11-01,75, ,38,2
2014-11-02,34, ,37,3
2014-11-03,21, ,33,5
2014-11-04,19, ,32,6
2014-11-05,33, ,33,11
2014-11-06,34, ,34,15
2014-11-07,49, ,35,17
2014-11-08,45, ,36,14
2014-11-09,38, ,37,13
2014-11-10,52, ,30,15
2014-11-11,61, ,38,12
2014-11-12,47, ,35,9
2014-11-13,36, ,37,15
2014-11-14,58, ,30,11
2014-11-15,30, ,35,12
2014-11-16,56, ,35,4
2014-11-17,59, ,29,15
2014-11-18,39, ,27,16
2014-11-19,59, ,23,18
2014-11-20,70, ,28,23
2014-11-21,80, ,31,11
2014-11-22,29, ,30,14
2014-11-23,34, ,29,11
2014-11-24,44, ,26,13
2014-11-25,34, ,26,15
2014-11-26,49, ,26,17
2014-11-27,53, ,24,16
2014-11-28,47, ,23,18
2014-11-29,77, ,18,24
2014-11-30,102, ,29,6
2014-12-01,44, ,21,13
2014-12-02,45, ,8,18
2014-12-03,45, ,15,6
2014-12-04,40, ,13,13
2014-12-05,68, ,15,9
2014-12-06,71, ,23,11
2014-12-07,46, ,27,9
2014-12-08,25, ,22,13
2014-12-09,24, ,25,14
2014-12-10,28, ,22,18
2014-12-11,52, ,20,18
2014-12-12,71, ,17,13
2014-12-13,51, ,32,4
2014-12-14,16, ,27,10
2014-12-15,27, ,20,17
2014-12-16,46, ,5,21
2014-12-17,86, ,11,15
2014-12-18,65, ,27,14
2014-12-19,44, ,25,15
2014-12-20,66, ,23,15
2014-12-21,72, ,25,14
2014-12-22,66, ,27,21
2014-12-23,116, ,25,14
2014-12-24,56, ,21,23
2014-12-25,96, ,30,7
2014-12-26,54, ,29,10
2014-12-27,31, ,28,7
2014-12-28,27, ,27,12
2014-12-29,49, , , 
2014-07-02,52, ,33,6
2014-07-03,58, ,18,6
2014-07-04,71, , , 
2014-07-08,48, ,21,6
2014-07-09,57, ,22,4
2014-07-10,55, ,33,5
2014-07-11,41, ,30,3
2014-07-12,33, ,40,4
2014-07-13,29, ,35,9
2014-07-14,48, ,33,6
2014-07-15,40, ,29,8
2014-07-16,62, ,47,5
2014-07-17,50, ,45,5
2014-07-18,41, ,42,6
2014-07-19,42, ,28,7
2014-07-20,46, ,37,6
2014-07-21,46, ,45,7
2014-07-22,41, ,47,7
2014-07-23,42, ,46,6
2014-07-24,37, ,44,10
2014-07-25,51, ,24,5
2014-07-26,62, ,25,6
2014-07-27,55, ,35,8
2014-07-28,64, ,51,12
2014-07-29,60, ,51,3
2014-07-30,43, ,81,9
2014-07-31,59, ,39,7
2014-08-01,65, ,34,6
2014-08-02,57, ,33,9
2014-08-03,52, ,36,7
2014-08-04,52, ,49,8
2014-08-05,55, ,64,6
2014-08-06,28, ,56,4
2014-08-07,29, ,40,9
2014-08-08,52, ,37,10
2014-08-09,56, ,40,7
2014-08-10,54, ,44,6
2014-08-11,59, ,30,8
2014-08-12,66, ,33,8
2014-08-13,62, ,35,7
2014-08-14,55, ,25,7
2014-08-15,55, ,33,7
2014-08-16,59, ,36,8
2014-08-17,56, ,49,7
2014-08-18,60, ,33,4
2014-08-19,56, ,42,4
2014-08-20,47, ,34,6
2014-08-21,56, ,29,9
2014-08-22,42, ,44,11
2014-08-23,54, ,52,9
2014-08-24,48, ,53,7
2014-08-25,31, ,36,6
2014-08-26,47, ,29,5
2014-08-27,46, ,37,9
2014-08-28,36, ,45,7
2014-08-29,31, ,56,8
2014-08-30,31, ,42,12
2014-08-31,45, ,44,9
2014-09-01,39, ,35,9
2014-09-02,39, ,38,10
2014-09-03,47, ,40,9
2014-09-04,44, ,43,7
2014-09-05,43, ,22,4
2014-09-06,46, ,25,5
2014-09-07,47, ,27,5
2014-09-08,40, ,20,7
2014-09-09,41, ,35,7
2014-09-10,37, ,35,8
2014-09-11,41, ,44,12
2014-09-12,41, ,45,10
2014-09-13,39, ,45,12
2014-09-14,49, ,39,13
2014-09-15,42, ,48,13
2014-09-16,52, ,25,4
2014-09-17,33, ,29,6
2014-09-18,29, ,38,7
2014-09-19,45, ,32,6
2014-09-20,36, ,44,6
2014-09-21,50, ,40,5
2014-09-22,35, ,40,11
2014-09-23,50, ,40,13
2014-09-24,50, ,45,14
2014-09-25,48, ,23,8
2014-09-26,47, ,18,8
2014-09-27,42, ,41,3
2014-09-28,42, ,43,3
2014-09-29,31, ,46,9
2014-09-30,36, ,48,21
2014-10-01,45, ,58,21
2014-04-02,47, ,41,1
2014-04-03,39, ,41,9
2014-04-04,38, ,44,9
2014-04-05,51, ,43,2
2014-04-06,35, ,40,6
2014-04-07,52, ,41,10
2014-04-08,76, ,44,17
2014-04-09,63, ,46,22
2014-04-10,96, ,44,19
2014-04-11,72, ,40,14
2014-04-12,71, ,41,3
2014-04-13,52, ,45,4
2014-04-14,72, ,41,7
2014-04-15,70, ,45,16
2014-04-16,69, ,57,8
2014-04-17,68, ,29,8
2014-04-18,56, ,33,6
2014-04-19,58, ,43,9
2014-04-20,56, ,43,11
2014-04-21,61, ,40,11
2014-04-22,60, ,57,5
2014-04-23,59, ,45,7
2014-04-24,54, ,54,10
2014-04-25,62, ,33,10
2014-04-26,61, , ,1
2014-04-27,61, ,44,3
2014-04-28,39, ,52,8
2014-04-29,49, ,45,4
2014-04-30,52, ,44,4
2014-05-01,41, ,46,6
2014-05-02,37, ,47,14
2014-05-03,53, ,49,18
2014-05-04,64, ,44,8
2014-05-05,56, ,44,7
2014-05-06,66, ,41,1
2014-05-07,100, ,40,2
2014-05-08,46, ,45,9
2014-05-09,56, ,45,8
2014-05-10,55, ,55,7
2014-05-11,56, ,42,2
2014-05-12,61, ,42,8
2014-05-13,41, ,45,7
2014-05-14,41, ,39,7
2014-05-15,39, ,48,18
2014-05-16,51, ,73,13
2014-05-17,73, ,58,8
2014-05-18,54, ,54,7
2014-05-19,60, ,46,4
2014-05-20,64, ,42,2
2014-05-21,72, ,44,3
2014-05-22,36, ,46,5
2014-05-23,76, ,46,4
2014-05-24,31, ,60,8
2014-05-25,51, ,69,6
2014-05-26,52, ,56,11
2014-05-27,70, ,49,12
2014-05-28,66, ,56,12
2014-05-29,74, ,53,11
2014-05-30,89, ,48,13
2014-05-31,70, ,64,7
2014-06-01,66, ,47,3
2014-06-02,74, ,71,7
2014-06-03,86, ,53,5
2014-06-04,76, ,57,3
2014-06-05,37, ,74,3
2014-06-06,44, ,66,8
2014-06-07,57, ,64,8
2014-06-08,62, ,55,10
2014-06-09,76, ,33,12
2014-06-10,64, ,40,8
2014-06-11,58, ,66,8
2014-06-12,57, ,60,9
2014-06-13,63, ,49,9
2014-06-14,57, ,57,2
2014-06-15,41, ,55,6
2014-06-16,49, ,53,9
2014-06-17,45, ,43,3
2014-06-18,44, ,46,2
2014-06-19,30, ,60,8
2014-06-20,47, ,51,10
2014-06-21,78, ,40,8
2014-06-22,85, ,49,5
2014-06-23,67, ,60,8
2014-06-24,54, ,41,11
2014-06-25,71, ,54,9
2014-06-26,84, ,44,8
2014-06-27,74, ,43,2
2014-06-28,48, ,38,7
2014-06-29,59, ,30,6
2014-06-30,53, ,29,10
2014-07-01,53, ,35,9
2014-01-02,99, ,25,17
2014-01-03,53, ,22,22
2014-01-04,84, ,16,21
2014-01-05,106, ,31,14
2014-01-06,58, ,28,18
2014-01-07,44, ,24,14
2014-01-08,62, ,19,12
2014-01-09,93, ,21,13
2014-01-10,85, ,22,26
2014-01-11,104, ,31,30
2014-01-12,120, ,33,27
2014-01-13,123, ,28,15
2014-01-14,32, ,30,16
2014-01-15,31, ,31,17
2014-01-16,48, ,31,16
2014-01-17,39, ,30,16
2014-01-18,41, ,28,18
2014-01-19,48, ,19,17
2014-01-20,65, ,28,19
2014-01-21,55, ,24,19
2014-01-22,48, ,28,23
2014-01-23,70, ,20,31
2014-01-24,114, ,18,14
2014-01-25,52, ,34,11
2014-01-26,46, ,31,12
2014-01-27,88, ,34,12
2014-01-28,45, ,36,17
2014-01-29,55, ,28,25
2014-01-30,66, ,21,20
2014-01-31,65, ,32,3
2014-02-01,31, ,31,7
2014-02-02,25, ,25,10
2014-02-03,30, ,34,10
2014-02-04,38, ,32,15
2014-02-05,43, ,34,14
2014-02-06,41, ,33,18
2014-02-07,69, ,30,13
2014-02-08,40, ,31,19
2014-02-09,73, ,39,15
2014-02-10,82, ,10,17
2014-02-11,76, ,31,14
2014-02-12,56, ,28,20
2014-02-13,56, ,6,37
2014-02-14,122, ,37,33
2014-02-15,111, ,54,30
2014-02-16,120, ,23,25
2014-02-17,108, ,39,19
2014-02-18,82, ,38,20
2014-02-19,65, ,32,30
2014-02-20,98, ,35,16
2014-02-21,68, ,32,23
2014-02-22,70, ,13,24
2014-02-23,74, ,17,23
2014-02-24,85, ,33,23
2014-02-25,80, ,18, 
2014-02-26,95, ,29,4
2014-02-27,61, ,26,9
2014-02-28,42, ,21,10
2014-03-01,56, ,32,3
2014-03-02,37, ,33,7
2014-03-03,44, ,37,11
2014-03-04,37, ,40,13
2014-03-05,44, ,36,11
2014-03-06,41, ,30,17
2014-03-07,64, , , 
2014-03-27,39, ,40,2
2014-03-28,36, ,49,11
2014-03-29,56, ,49,20
2014-03-30,70, ,41,2
2014-03-31,47, ,45,4
2014-04-01,43, ,42,2
2020-01-01, ,36,34,11
2019-01-01, ,18,28,5
2019-01-16, ,32,13,14
2019-03-19, ,34,40,12
2018-05-20, ,38,50,6
2018-05-21, ,43,45,3
2018-05-28, ,32,48,10
2018-05-29, ,48,54,13
2018-05-30, ,42,45,6
2018-05-31, ,42,43,5
2018-06-01, ,26,52,4
2018-06-17, ,61,38,2
2018-06-18, ,29,50,3
2018-06-24, ,40,52,5
2018-03-11, ,12,30,6
2018-03-12, ,24,35,11
2018-03-25, ,40,46,3
2017-12-10, ,25,27,9
2017-09-09, ,10,31,4
2017-04-02, ,28,48,7
2017-04-03, ,28,48,7
2017-03-20, ,39,46,7
2017-03-27, ,25,44,3
2017-03-28, ,32,41,5
2017-03-29, ,33,43,11
2017-03-30, ,125,44,16
2017-03-31, ,47,44,3
2017-04-01, ,32,38,7
2016-11-21, ,12,29,3
2019-03-17, , ,44,8
2019-03-18, , ,43,12
2017-03-01, , ,37,9
2015-10-04, , ,37, 
2015-10-05, , ,37,3
2015-12-13, , ,27,20
2016-01-02, , ,31,11
2015-09-21, , ,21,10
2015-09-28, , ,35,4
2015-01-01, , ,28,13
2015-03-22, , ,44,7
2015-03-23, , ,42,5
2014-07-07, , ,58,4
2014-01-01, , ,32,15
2014-03-26, , ,34,1
2016-08-07, , , ,6
