date, pm25, pm10, o3, no2
2017-11-30, , ,51,34
2017-12-01, , ,45,47
2017-12-02, , ,41,50
2017-12-03, , ,3, 
2017-12-06, , ,64,37
2017-12-07, , ,62,27
2017-12-08, , ,43,21
2017-12-09, , ,28,26
2017-12-10, , ,35,25
2017-12-11, , ,40,57
2017-12-12, , ,33,40
2017-12-13, , ,38, 
2017-12-20, , ,56,29
2017-12-21, , ,57, 
2017-07-02, , ,48,14
2017-07-03, , ,61,17
2017-07-04, , ,42,21
2017-07-05, , ,26,24
2017-07-06, , ,44,21
2017-07-07, , ,44,17
2017-07-08, , ,29,17
2017-07-09, , ,20,15
2017-07-10, , ,24,26
2017-07-11, , ,23,29
2017-07-12, , ,43,19
2017-07-13, , ,22,17
2017-07-14, , ,67,16
2017-07-15, , ,60,14
2017-07-16, , ,61,13
2017-07-17, , ,62,23
2017-07-18, , ,71,22
2017-07-19, , ,40,23
2017-07-20, , ,51,14
2017-07-21, , ,55,23
2017-07-22, , ,69,15
2017-07-23, , ,70,17
2017-07-24, , ,54,23
2017-07-25, , ,50,23
2017-07-26, , ,35,23
2017-07-27, , ,46,20
2017-07-28, , ,67,23
2017-07-29, , ,95,20
2017-07-30, , ,70,11
2017-07-31, , ,71,14
2017-08-01, , ,59,19
2017-08-02, , ,74,16
2017-08-03, , ,70,13
2017-08-04, , ,47,22
2017-08-05, , ,70,18
2017-08-06, , ,75,10
2017-08-07, , ,45,16
2017-08-08, , ,65,12
2017-08-09, , ,67,15
2017-08-10, , ,31,14
2017-08-11, , ,16,22
2017-08-12, , ,56,15
2017-08-13, , ,68,12
2017-08-14, , ,54,14
2017-08-15, , ,33,24
2017-08-16, , ,67,10
2017-08-17, , ,30,28
2017-08-18, , ,50,21
2017-08-19, , ,63,15
2017-08-20, , ,68,10
2017-08-21, , ,59,15
2017-08-22, , ,41,16
2017-08-23, , ,49,18
2017-08-24, , ,44,17
2017-08-25, , ,46,25
2017-08-26, , ,33,22
2017-08-27, , ,78,18
2017-08-28, , ,62,20
2017-08-29, , ,41,23
2017-08-30, , ,16,23
2017-08-31, , ,24,22
2017-09-01, , ,41,23
2017-09-02, , ,46,16
2017-09-03, , ,27,12
2017-09-04, , ,37,18
2017-09-05, , ,7, 
2017-09-17, , ,89,6
2017-09-18, , ,31,15
2017-09-19, , ,37,14
2017-09-20, , ,16, 
2017-09-22, , ,59,13
2017-09-23, , ,33,15
2017-09-24, , ,31,11
2017-09-25, , ,21,19
2017-09-26, , ,21,19
2017-09-27, , ,74,21
2017-09-28, , ,42,19
2017-09-29, , ,14,20
2017-09-30, , ,14,15
2017-10-01, , ,11,12
2017-04-02, , ,25, 
2017-04-05, , ,43,26
2017-04-06, , ,84,23
2017-04-07, , ,91,21
2017-04-08, , ,76,21
2017-04-09, , ,70,17
2017-04-10, , ,80,18
2017-04-11, , ,90,21
2017-04-12, , ,72,12
2017-04-13, , ,70,14
2017-04-14, , ,65,9
2017-04-15, , ,79,12
2017-04-16, , ,64,12
2017-04-17, , ,56,17
2017-04-18, , ,64,20
2017-04-19, , ,55,22
2017-04-20, , ,66,18
2017-04-21, , ,74,18
2017-04-22, , ,77,18
2017-04-23, , ,83,12
2017-04-24, , ,86,22
2017-04-25, , ,84,19
2017-04-26, , ,67,15
2017-04-27, , ,76,24
2017-04-28, , ,90,29
2017-04-29, , ,46,14
2017-04-30, , ,30,12
2017-05-01, , ,72,16
2017-05-02, , ,87,33
2017-05-03, , ,16,23
2017-05-04, , ,35,25
2017-05-05, , ,66,23
2017-05-06, , ,62,21
2017-05-07, , ,104,16
2017-05-08, , ,97,20
2017-05-09, , ,66,25
2017-05-10, , ,97,26
2017-05-11, , ,89,20
2017-05-12, , ,90,25
2017-05-13, , ,93,19
2017-05-14, , ,94,18
2017-05-15, , ,83,22
2017-05-16, , ,111,23
2017-05-17, , ,115,27
2017-05-18, , ,126,24
2017-05-19, , ,128,26
2017-05-20, , ,122,15
2017-05-21, , ,120,13
2017-05-22, , ,107,20
2017-05-23, , ,105,20
2017-05-24, , ,112,20
2017-05-25, , ,88,21
2017-05-26, , ,79,24
2017-05-27, , ,91,20
2017-05-28, , ,106,14
2017-05-29, , ,100,19
2017-05-30, , ,60,20
2017-05-31, , ,48,17
2017-06-01, , ,34,20
2017-06-02, , ,39,14
2017-06-03, , ,44,15
2017-06-04, , ,69,16
2017-06-05, , ,99,18
2017-06-06, , ,79,20
2017-06-07, , ,73,22
2017-06-08, , ,94,16
2017-06-09, , ,74,22
2017-06-10, , ,69,21
2017-06-11, , ,86,11
2017-06-12, , ,99,12
2017-06-13, , ,74,17
2017-06-14, , ,80,15
2017-06-15, , ,31,16
2017-06-16, , ,65,16
2017-06-17, , ,77,15
2017-06-18, , ,15,14
2017-06-19, , ,80,14
2017-06-20, , ,53,13
2017-06-21, , ,42,15
2017-06-22, , ,69,20
2017-06-23, , ,89,21
2017-06-24, , ,70,15
2017-06-25, , ,60,10
2017-06-26, , ,40,17
2017-06-27, , ,27,24
2017-06-28, , ,58,17
2017-06-29, , ,40,23
2017-06-30, , ,30,17
2017-07-01, , ,39,19
2017-01-03, , ,45,28
2017-01-04, , ,72,28
2017-01-05, , ,42,27
2017-01-06, , ,44,35
2017-01-07, , ,91,28
2017-01-08, , ,66,31
2017-01-09, , ,31,36
2017-01-10, , ,44,39
2017-01-11, , ,48,32
2017-01-12, , ,67,32
2017-01-13, , ,72,28
2017-01-14, , ,29,31
2017-01-15, , ,60,23
2017-01-16, , ,86,23
2017-01-17, , ,69,26
2017-01-18, , ,38,35
2017-01-19, , ,25,23
2017-01-20, , ,40,19
2017-01-21, , ,27,18
2017-01-22, , ,45,27
2017-01-23, , ,78,33
2017-01-24, , ,61,24
2017-01-25, , ,65,30
2017-01-26, , ,61,34
2017-01-27, , ,91,28
2017-01-28, , ,70,21
2017-01-29, , ,85,26
2017-01-30, , ,63,32
2017-01-31, , ,81,28
2017-02-01, , ,60,32
2017-02-02, , ,42,26
2017-02-03, , ,65,24
2017-02-04, , ,69,18
2017-02-05, , ,65,16
2017-02-06, , ,75,19
2017-02-07, , ,59,33
2017-02-08, , ,81,30
2017-02-09, , ,47,19
2017-02-10, , ,35,39
2017-02-11, , ,86,24
2017-02-12, , ,75,21
2017-02-13, , ,76,26
2017-02-14, , ,68,25
2017-02-15, , ,55,15
2017-02-16, , ,37,11
2017-02-17, , ,37,10
2017-02-18, , ,33,19
2017-02-19, , ,59,14
2017-02-20, , ,46,9
2017-02-21, , ,35,23
2017-02-22, , ,88,32
2017-02-23, , ,86,22
2017-02-24, , ,49,20
2017-02-25, , ,78,23
2017-02-26, , ,93,19
2017-02-27, , ,57,25
2017-02-28, , ,93,20
2017-03-01, , ,91,24
2017-03-02, , ,73,17
2017-03-03, , ,75,16
2017-03-04, , ,60,18
2017-03-05, , ,63,18
2017-03-06, , ,63,24
2017-03-07, , ,77,22
2017-03-08, , ,58,20
2017-03-09, , ,65,23
2017-03-10, , ,71,26
2017-03-11, , ,73,21
2017-03-12, , ,59,12
2017-03-13, , ,49,25
2017-03-14, , ,23,30
2017-03-15, , ,21,24
2017-03-16, , ,37,21
2017-03-17, , ,61,25
2017-03-18, , ,53,17
2017-03-19, , ,59,13
2017-03-20, , ,60,12
2017-03-21, , ,57,15
2017-03-22, , ,46,18
2017-03-23, , ,46,28
2017-03-24, , ,66,28
2017-03-25, , ,75,21
2017-03-26, , ,68,18
2017-03-27, , ,69,20
2017-03-28, , ,74,19
2017-03-29, , ,62, 
2017-03-31, , ,51,24
2017-04-01, , ,56,26
2016-10-31, , ,25,26
2016-11-01, , ,53,29
2016-11-02, , ,57,17
2016-11-03, , ,29,15
2016-11-04, , ,18,16
2016-11-05, , ,9,16
2016-11-06, , ,47,17
2016-11-07, , ,43,20
2016-11-08, , ,45,25
2016-11-09, , ,14,25
2016-11-10, , ,10,27
2016-11-11, , ,8,32
2016-11-12, , ,35,20
2016-11-13, , ,38,24
2016-11-14, , ,30,28
2016-11-15, , ,29,26
2016-11-16, , ,10,28
2016-11-17, , ,31,28
2016-11-18, , ,38,23
2016-11-19, , ,22,19
2016-11-20, , ,32,13
2016-11-21, , ,40,22
2016-11-22, , ,54,27
2016-11-23, , ,47,24
2016-11-24, , ,54,37
2016-11-25, , ,43,34
2016-11-26, , ,39,21
2016-11-27, , ,3,21
2016-11-30, , ,42,27
2016-12-01, , ,26,19
2016-12-02, , ,12,30
2016-12-03, , ,40,16
2016-12-04, , ,22,14
2016-12-05, , ,19,13
2016-12-06, , ,36,22
2016-12-07, , ,44,24
2016-12-08, , ,76,24
2016-12-09, , ,27,18
2016-12-10, , ,29,16
2016-12-11, , ,46,20
2016-12-12, , ,58,25
2016-12-13, , ,70,31
2016-12-14, , ,67,33
2016-12-15, , ,45,26
2016-12-16, , ,45,27
2016-12-17, , ,45,23
2016-12-18, , ,61,16
2016-12-19, , ,11,19
2016-12-20, , ,36,17
2016-12-21, , ,47,26
2016-12-22, , ,46,28
2016-12-23, , ,59,27
2016-12-24, , ,72,25
2016-12-25, , ,82,22
2016-12-26, , ,53,24
2016-12-27, , ,56,26
2016-12-28, , ,52,23
2016-12-29, , ,34,18
2016-12-30, , ,27,20
2016-12-31, , ,48,19
2017-01-01, , ,63,15
2018-09-24, , , ,20
2018-04-11, , , ,25
2018-01-08, , , ,30
2018-03-12, , , ,19
2017-12-05, , , ,45
2017-12-19, , , ,40
2017-09-16, , , ,12
2017-09-21, , , ,19
2017-04-04, , , ,10
2017-01-02, , , ,21
2017-03-30, , , ,15
2016-11-28, , , ,22
2016-11-29, , , ,20
