date, pm25, pm10, o3, no2
2015-02-28, ,44,24,39
2015-03-01, ,49,40,42
2015-03-02, ,45,29,45
2015-03-03, ,51,30,47
2015-03-04, ,52,32,46
2015-03-05, ,55,37,42
2015-03-06, ,51,34,44
2015-03-07, ,63,33,37
2015-03-08, ,40,24,30
2015-03-10, ,44,17,30
2015-03-11, ,32,15,28
2015-03-12, ,18,14,28
2015-03-13, ,20,13,32
2015-03-14, ,27,9,31
2015-03-15, ,18,7,29
2015-03-16, ,14,10,29
2015-03-17, ,15,11,32
2015-03-18, ,27,12,31
2015-03-19, ,35,15,34
2015-03-20, ,39,13,34
2015-03-21, ,35,9,33
2015-03-22, ,37,15,34
2015-03-23, ,36,8,39
2015-03-24, ,30,9,34
2015-03-25, ,31,21,31
2015-03-26, ,35,23,29
2015-03-27, ,38,20,30
2015-03-28, ,43,19,31
2015-03-29, ,32,26,28
2015-03-30, ,18,31,35
2015-03-31, ,34,36,39
2015-04-01, ,40,29,40
2014-10-02, ,19,15,16
2014-10-03, ,20,20,24
2014-10-04, ,20,18,13
2014-10-05, ,21,19,7
2014-10-06, ,22,18,10
2014-10-07, ,21,26,14
2014-10-08, ,24,36,22
2014-10-09, ,34,29,24
2014-10-10, ,31,28,25
2014-10-11, ,28,24,30
2014-10-12, ,39,25,22
2014-10-13, ,30,25,27
2014-10-14, ,33,21,23
2014-10-15, ,31,20,27
2014-10-16, ,33,29,28
2014-10-17, ,41,28,27
2014-10-18, ,42,15,17
2014-10-19, ,22,17,15
2014-10-20, ,14,17,15
2014-10-21, ,22,21,18
2014-10-22, ,20,25,19
2014-10-23, ,21,21,18
2014-10-24, ,26,23,21
2014-10-25, ,25,32,24
2014-10-26, ,26,35,27
2014-10-27, ,35,38,34
2014-10-28, ,47,24,45
2014-10-29, ,58,33,36
2014-10-30, ,43,28,33
2014-10-31, ,41,24,25
2014-11-01, ,35,25,25
2014-11-02, ,26,35,27
2014-11-03, ,33,28,35
2014-11-04, ,44,19,28
2014-11-05, ,40,15,25
2014-11-06, ,42,15,31
2014-11-07, ,44,27,35
2014-11-08, ,46,15,23
2014-11-09, ,33,22,22
2014-11-10, ,32,16,30
2014-11-11, ,48,13,24
2014-11-12, ,35,12,19
2014-11-13, ,22,20,26
2014-11-14, ,33,17,30
2014-11-15, ,39,19,28
2014-11-16, ,34,20,24
2014-11-17, ,31,18,25
2014-11-18, ,26,11,26
2014-11-19, ,41,18,25
2014-11-20, ,36,15,26
2014-11-21, ,28,3,21
2014-11-25, ,50,17,29
2014-11-26, ,33,22,38
2014-11-27, ,30,26,51
2014-11-28, ,46,21,45
2014-11-29, ,48,12,47
2014-11-30, ,47,17,47
2014-12-01, ,39,30,56
2014-12-02, ,49,33,47
2014-12-03, ,49,30,53
2014-12-04, ,46,33,64
2014-12-05, ,61,38,70
2014-12-06, ,68,28,62
2014-12-07, ,57,32,42
2014-12-08, ,36,26,45
2014-12-09, ,41,28,49
2014-12-10, ,42,31,56
2014-12-11, ,51,22,47
2014-12-12, ,46,22,43
2014-12-13, ,50,19,42
2014-12-14, ,38,17,38
2014-12-15, ,36,17,46
2014-12-16, ,44,16,43
2014-12-17, ,42,22,42
2014-12-18, ,42,25,48
2014-12-19, ,51,21,46
2014-12-20, ,49,19,40
2014-12-21, ,45,17,36
2014-12-22, ,40,10,40
2014-12-23, ,46,11,32
2014-12-24, ,39,10,33
2014-12-25, ,15,16,28
2014-12-26, ,12,11,28
2014-12-27, ,21,14,32
2014-12-28, ,33,23,36
2014-12-29, ,33, , 
2014-07-02, ,11,14,33
2014-07-03, ,17,16,26
2014-07-04, ,26,17,21
2014-07-05, ,17,21,19
2014-07-06, ,15,19,16
2014-07-07, ,10,19,23
2014-07-08, ,16,20,29
2014-07-09, ,24,12,33
2014-07-10, ,23,19,32
2014-07-11, ,22,43,33
2014-07-12, ,30,31,26
2014-07-13, ,30,32,24
2014-07-14, ,19,35,27
2014-07-15, ,23,22,29
2014-07-16, ,24,18,25
2014-07-17, ,21,16,22
2014-07-18, ,19,6,26
2014-07-19, ,19,21,18
2014-07-20, ,14,29,23
2014-07-21, ,14,31,24
2014-07-22, ,21,32,25
2014-07-23, ,23,28,26
2014-07-24, ,24,19,23
2014-07-25, ,19,29,23
2014-07-26, ,23,25,22
2014-07-27, ,27,33,22
2014-07-28, ,25,24,22
2014-07-29, ,23,24,21
2014-07-30, ,19,24,22
2014-07-31, ,22,25,22
2014-08-01, ,29,30,26
2014-08-02, ,34,34,23
2014-08-03, ,33,32,20
2014-08-04, ,24,27,22
2014-08-05, ,29,25,20
2014-08-06, ,22,19,21
2014-08-07, ,15,14,23
2014-08-08, ,19,10,33
2014-08-09, ,23,30,31
2014-08-10, ,27,12,29
2014-08-11, ,25,21,27
2014-08-12, ,18,20,25
2014-08-13, ,17,20,26
2014-08-14, ,25,21,25
2014-08-15, ,14,23,28
2014-08-16, ,30,19,19
2014-08-17, ,19,17,19
2014-08-18, ,23,24,21
2014-08-19, ,21,16,24
2014-08-20, ,21,17,29
2014-08-21, ,29,17,25
2014-08-22, ,29,21,15
2014-08-23, ,36,22,13
2014-08-24, ,20,25,19
2014-08-25, ,17,25,24
2014-08-26, ,32,37,10
2014-08-27, ,28,35,10
2014-08-28, ,27,23,19
2014-08-29, ,33,36,18
2014-08-30, ,34,28,18
2014-08-31, ,39,24,14
2014-09-01, ,10,21,17
2014-09-02, ,15,16,22
2014-09-03, ,15,10,19
2014-09-04, ,23,16,12
2014-09-05, ,12,33,22
2014-09-06, ,24,34,22
2014-09-07, ,25,25,17
2014-09-08, ,16,21,17
2014-09-09, ,16,25,16
2014-09-10, ,21,12,21
2014-09-11, ,22,39,21
2014-09-12, ,25,19,21
2014-09-13, ,19,18,22
2014-09-14, ,34,19,18
2014-09-15, ,21,20,17
2014-09-16, ,20,18,17
2014-09-17, ,19,13,15
2014-09-18, ,15,13,17
2014-09-19, ,21,17,23
2014-09-20, ,35,20,24
2014-09-21, ,31,23,21
2014-09-22, ,29,19,23
2014-09-23, ,31,17,19
2014-09-24, ,20,26,20
2014-09-25, ,26,27,21
2014-09-26, ,26,28,23
2014-09-27, ,27,27,21
2014-09-28, ,27,21,18
2014-09-29, ,27,24,20
2014-09-30, ,21,18,17
2014-10-01, ,17,20,17
2014-04-02, ,50, , 
2014-04-10, ,43,26,28
2014-04-11, ,34,37,30
2014-04-12, ,43,45,29
2014-04-13, ,57,41,26
2014-04-14, ,56,35,23
2014-04-15, ,50,34,21
2014-04-16, ,50,19,15
2014-04-17, ,46,22,22
2014-04-18, ,45,30,19
2014-04-19, ,36,31,18
2014-04-20, ,26,30,18
2014-04-21, ,27,25,22
2014-04-22, ,26,19,18
2014-04-23, ,25,21,25
2014-04-24, ,28,22,23
2014-04-25, ,32,23,25
2014-04-26, ,36,22,24
2014-04-27, ,46,23,18
2014-04-28, ,33,12,22
2014-04-29, ,40,9,28
2014-04-30, ,52,12,27
2014-05-01, ,55,17,22
2014-05-02, ,42,17,20
2014-05-03, ,37,16,22
2014-05-04, ,43,17,23
2014-05-05, ,35,18,26
2014-05-06, ,39,20,30
2014-05-07, ,50,14,25
2014-05-08, ,35,10,19
2014-05-09, ,21,34,24
2014-05-10, ,33,33,23
2014-05-11, ,33,30,22
2014-05-12, ,26,28,23
2014-05-13, ,34,25,21
2014-05-14, ,35,32,22
2014-05-15, ,28,31,20
2014-05-16, ,34,41,26
2014-05-17, ,38,38,29
2014-05-18, ,43,38,24
2014-05-19, ,35,33,27
2014-05-20, ,38,36,29
2014-05-21, ,43,31,27
2014-05-22, ,50,29,27
2014-05-23, ,48,30,25
2014-05-24, ,30,29,27
2014-05-25, ,41,20,17
2014-05-26, ,19,22,28
2014-05-27, ,35,27,24
2014-05-28, ,36,22,29
2014-05-29, ,20,23,24
2014-05-30, ,28,21,24
2014-05-31, ,33,18,24
2014-06-01, ,27,26,16
2014-06-02, ,25,26,13
2014-06-03, ,24,35,13
2014-06-04, ,36,20,12
2014-06-05, ,21,21,13
2014-06-06, ,21,19,11
2014-06-07, ,18,16,13
2014-06-08, ,18,21,14
2014-06-09, ,18,16,12
2014-06-10, ,24,33,15
2014-06-11, ,31,21,14
2014-06-12, ,19,9,14
2014-06-13, ,26,38,27
2014-06-14, ,44,35,24
2014-06-15, ,49,33,19
2014-06-16, ,39,45,22
2014-06-17, ,43,26,17
2014-06-18, ,24,17,17
2014-06-19, ,24,18,19
2014-06-20, ,27,16,17
2014-06-21, ,24,19,13
2014-06-22, ,27,31,13
2014-06-23, ,29,17,14
2014-06-24, ,34,20,14
2014-06-25, ,24,16,11
2014-06-26, ,11,11,9
2014-06-27, ,9,12,9
2014-06-28, ,14,16,9
2014-06-29, ,12,14,13
2014-06-30, ,16,10,7
2014-07-01, ,6,13,8
2014-01-02, ,76,19,26
2014-01-03, ,47,19,25
2014-01-04, ,32, , 
2014-01-07, ,48,20,26
2014-01-08, ,45,9,28
2014-01-09, ,47,14,28
2014-01-10, ,42,13,36
2014-01-11, ,53,26,35
2014-01-12, ,52,8,34
2014-01-13, ,55,26,32
2014-01-14, ,44,23,30
2014-01-15, ,54,23,37
2014-01-16, ,50,17,38
2014-01-17, ,63,27,39
2014-01-18, ,50,42,42
2014-01-19, ,62,52,43
2014-01-20, ,60,28,36
2014-01-21, ,54,29,33
2014-01-22, ,59,22,33
2014-01-23, ,68,37,31
2014-01-24, ,74,41,29
2014-01-25, ,72,36,28
2014-01-26, ,71,35,23
2014-01-27, ,57,35,26
2014-01-28, ,65,30,19
2014-01-29, ,61,23,22
2014-01-30, ,53,34,24
2014-01-31, ,54,35,25
2014-02-01, ,64,10,22
2014-02-02, ,67, , 
2014-02-05, ,69,29,22
2014-02-06, ,71,28,23
2014-02-07, ,74,31,22
2014-02-08, ,64,35,23
2014-02-09, ,51,30,19
2014-02-10, ,46,28,23
2014-02-11, ,62,31,21
2014-02-12, ,66,26,19
2014-02-13, ,54,37,23
2014-02-14, ,60,31,27
2014-02-15, ,69,31,26
2014-02-16, ,62,37,22
2014-02-17, ,51,41,30
2014-02-18, ,65,38,34
2014-02-19, ,76,39,32
2014-02-20, ,69,42,32
2014-02-21, ,77,32,32
2014-02-22, ,75,25,29
2014-02-23, ,62,25,25
2014-02-24, ,53,30,27
2014-02-25, ,67,39,27
2014-02-26, ,66,31,24
2014-02-27, ,59,27,24
2014-02-28, ,62,24,22
2014-03-01, ,58,29,26
2014-03-02, ,60,31,25
2014-03-03, ,44,31,25
2014-03-04, ,55,24,20
2014-03-05, ,53,11,20
2014-03-06, ,50,10, 
2014-03-07, ,43,7, 
2014-03-08, ,54,20,19
2014-03-11, ,15,21,12
2014-03-12, ,19,28,23
2014-03-13, ,38,24,25
2014-03-14, ,41,21,24
2014-03-15, ,32,29,23
2014-03-16, ,38,19,16
2014-03-17, ,24,17,15
2014-03-18, ,21,18,17
2014-03-19, ,34,21,16
2014-03-20, ,32,34,24
2014-03-21, ,39,31,26
2014-03-22, ,28,19,21
2014-03-23, ,24,29,19
2014-03-24, ,22,24,22
2014-03-25, ,31,26,24
2014-03-26, ,49,20,14
2014-03-27, ,35, , 
2019-11-03, , ,25,13
2016-02-04, , ,11,56
2015-10-02, , ,30,43
2015-11-16, , ,17,63
2016-01-03, , ,10,33
2015-06-04, , ,19,37
2015-01-01, , ,20,32
2015-01-17, , ,37,49
2015-02-23, , ,33,48
2015-03-09, , ,22,33
2014-11-24, , ,5,31
2014-04-01, , ,8,26
2014-04-09, , ,38,33
2014-01-01, , ,22,24
2014-01-06, , ,21,28
2014-02-04, , ,29,24
2014-03-09, , ,17,15
2014-03-10, , ,9,13
2018-03-20, , , , 
2018-03-21, , , , 
2018-03-22, , , , 
2018-03-23, , , , 
2018-03-24, , , , 
2018-03-25, , , , 
2018-03-26, , , , 
2018-03-27, , , , 
2018-03-28, , , , 
2018-03-29, , , , 
2018-03-30, , , , 
2018-03-31, , , , 
