date,med_temp,med_hum
2020-05-03,31,48.80031663669829
2020-05-04,32,49.03494197761991
2020-05-05,32,49.03494197761991
2020-05-06,26,78.6708073334324
2020-05-07,30,51.93756957355183
2020-05-08,32.5,47.43654986787238
2020-05-09,21,77.87849361687259
2020-05-10,27,54.35756048322609
2020-05-11,29,51.70843041286432
2020-05-12,28,61.637697104138
2020-05-13,30,55.24989953521382
2020-05-14,31,58.95056118006322
2020-05-15,31,58.9524751125367
2020-05-16,24,73.84789108544173
2020-05-17,30,58.74561523513647
2020-05-18,31,49.03494197761991
2020-05-19,32,52.16465041411347
2020-05-20,31,62.4333514153295
2020-05-21,30,62.23747476789375
2020-05-22,32,55.467770944796946
2020-05-23,32,52.16465041411347
2020-05-24,31,58.74561523513647
2020-05-25,30,62.23747476789375
2020-05-26,26,76.27473142143096
2020-05-27,30.5,53.48377005976866
2020-05-28,32,55.467770944796946
2020-05-29,24,73.70145871435912
2020-05-30,27,63.71360968964953
2020-05-31,26,83.38611693561624
2020-06-01,26,78.6708073334324
2020-06-02,25,83.52206987758481
2020-06-03,30,58.53672438780335
2020-06-04,31,55.24989953521382
2020-06-05,30,62.23747476789375
2020-06-06,31,51.93756957355183
2020-06-07,33.5,39.72463653107003
2020-06-08,32.5,55.467770944796946
2020-06-09,31.5,62.340532468171205
2020-06-10,30,70.25782899103439
2020-06-11,31,42.772211143068674
2020-06-12,30,45.587519165881766
2020-06-13,29.5,45.42816931993849
2020-06-14,30,37.594342134306245
2020-06-15,30.5,51.68580574281013
2020-06-16,28,69.7571098900847
2020-06-17,31,55.358835240005384
2020-06-18,31,55.467770944796946
2020-06-19,26,80.68252168854714
2020-06-20,32,55.467770944796946
2020-06-21,33,52.61273881812729
2020-06-22,33.5,49.49817780541127
2020-06-23,32,58.849045173836586
2020-06-24,32,52.38969844592937
2020-06-25,28,69.7571098900847
2020-06-26,26,83.48870945408096
2020-06-27,31,60.594974940215224
2020-06-28,31,52.16465041411347
2020-06-29,32.5,53.92873469536316
2020-06-30,32,58.9524751125367
2020-07-01,33,55.790530441559476
2020-07-02,32.5,47.67219333282624
2020-07-03,33.5,46.50844926750325
2020-07-04,34,38.59343559979644
2020-07-05,34,43.50792549223786
2020-07-06,33,46.30944468803257
2020-07-07,32,55.467770944796946
2020-07-08,33.5,49.38286621025736
2020-07-09,34,49.267554615103464
2020-07-10,34.5,45.38635857941985
2020-07-11,35,40.09129333366729
2020-07-12,36,34.46982239349186
2020-07-13,35,32.347650794720586
2020-07-14,33,46.30944468803257
2020-07-15,35,38.59343559979644
2020-07-16,33,46.30944468803257
2020-07-17,33.5,42.30431144003573
2020-07-18,31.5,55.45513282462497
2020-07-19,32,49.03494197761991
2020-07-20,33.5,43.74934391990303
2020-07-21,32.5,44.78935417850525
2020-07-22,34,46.30944468803257
2020-07-23,34,43.74934391990303
2020-07-24,34.5,39.968590272919826
2020-07-25,28,69.9258556526856
2020-07-26,24.833333333333336,88.63299995887486
2020-07-27,30,70.25782899103439
2020-07-28,26.5,78.60675295231665
2020-07-29,27,69.9258556526856
2020-07-30,31,60.6929132639331
2020-07-31,32,58.9524751125367
2020-08-01,29,72.26130953903606
2020-08-02,28.5,67.94227915345402
2020-08-03,31,55.24989953521382
2020-08-04,30.5,62.44348205666704
