date,med_temp,med_hum
2020-04-28,31,9.992224652774762
2020-04-29,26,20.99578959421972
2020-04-30,27,19.7694445783048
2020-05-01,32,10.95844123592099
2020-05-02,32,13.874654107488515
2020-05-03,32,12.711884096794765
2020-05-04,31,10.250041753363803
2020-05-05,27,20.99578959421972
2020-05-06,28,20.47012094582366
2020-05-07,33,9.752173819456424
2020-05-08,24,14.118930847946478
2020-05-09,23,17.009311440146924
2020-05-10,27,21.47526461520921
2020-05-11,25,37.56727379501754
2020-05-12,28,17.631502384188533
2020-05-13,29,15.172200598708018
2020-05-14,28,12.887338711027024
2020-05-15,28,10.977097415604142
2020-05-16,30,10.511756458352282
2020-05-17,31,10.424528174642077
2020-05-18,32,10.163987052416221
2020-05-19,32.5,12.520782250348896
2020-05-20,30,11.437431869731311
2020-05-21,28,9.309121876748037
2020-05-22,29,7.031367661563122
2020-05-23,29,9.284790598107538
2020-05-24,29,13.280421206375816
2020-05-25,28,11.947939850679422
2020-05-26,25,29.310638281734896
2020-05-27,32,9.420393036069164
2020-05-28,34,12.82074704217743
2020-05-29,31,20.47012094582366
2020-05-30,30,20.237245993425116
2020-05-31,31,16.27764380940299
2020-06-01,29,20.702295988810416
2020-06-02,31,17.398857730473445
2020-06-03,34,16.566272220603675
2020-06-04,35,17.184025778433394
2020-06-05,38,14.050805020226829
2020-06-06,36,18.040940846958847
2020-06-07,33.5,9.836524460972367
2020-06-08,32,19.756411785191716
2020-06-09,26.5,7.968397619009631
2020-06-10,29,5.707313165374153
2020-06-11,32,21.39451125807318
2020-06-12,29.5,32.7178017069826
2020-06-13,31.5,19.91934963875886
2020-06-14,32,14.298602121919126
2020-06-15,32,19.5305226765038
2020-06-16,33,18.464690203488622
2020-06-17,34,16.154239005500656
2020-06-18,34,11.315725349368885
2020-06-19,33,11.947939850679422
2020-06-20,34,6.912366618132461
2020-06-21,35,10.085483233913042
2020-06-22,35.5,8.376686846800672
2020-06-23,33.5,22.82044681044319
2020-06-24,33,22.659634518561194
2020-06-25,32.25,22.30544964958967
2020-06-26,35,14.989984539042819
2020-06-27,34,21.39451125807318
2020-06-28,31.5,21.439148149031166
2020-06-29,32,20.345085793618725
2020-06-30,32,19.5305226765038
2020-07-01,32,16.96881671402769
2020-07-02,30,26.724262683038774
2020-07-03,34,21.912068073782155
2020-07-04,35,21.62377900423907
2020-07-05,33.5,24.96659953408926
2020-07-06,34,19.09005718862094
2020-07-07,34,22.144245866572607
2020-07-08,35.5,18.349105753223093
2020-07-09,38,13.098884667500926
2020-07-10,37,13.10339320662988
2020-07-11,38.5,11.790720518072888
2020-07-12,39,11.374793442304695
2020-07-13,39,12.122663294483942
2020-07-14,37,17.054614710333603
2020-07-15,35.5,19.86953143865619
2020-07-16,33,24.2463823628132
2020-07-17,36,18.040940846958847
2020-07-18,35,23.127465070560156
2020-07-19,34.5,24.649291014332583
2020-07-20,33,26.171116958105006
2020-07-21,31.416666666666664,30.99318626769615
2020-07-22,29.5,36.53266759038149
2020-07-23,29.5,40.058716446318996
2020-07-24,28,49.97253982455393
2020-07-25,25.5,63.32098457293423
2020-07-26,30,45.587519165881766
2020-07-27,31.5,32.29269202519442
2020-07-28,32,28.2881775052997
2020-07-29,34.5,20.542049588531057
2020-07-30,35.75,19.835286538637106
2020-07-31,34.5,23.806038727320818
2020-08-01,33,27.714009327602156
2020-08-02,33,24.00717648686772
2020-08-03,33.5,24.411747967717666
2020-08-04,33,24.12677942484046
