date,med_temp,med_hum
2020-06-07,21,64.42482960921744
2020-06-08,23.5,45.72163566352585
2020-06-09,32,5.707313165374153
2020-06-10,30,14.118930847946478
2020-06-11,27,32.204095832972925
2020-06-12,21,64.42482960921744
2020-06-13,21,60.48818720920662
2020-06-14,22.5,54.995442679050626
2020-06-15,21,64.62393525340177
2020-06-16,21,64.42482960921744
2020-06-17,21,64.3241724469097
2020-06-18,20,60.163324567622766
2020-06-19,20.5,64.3241724469097
2020-06-20,18.5,77.670969737085
2020-06-21,19.5,77.80960509532952
2020-06-22,22,68.88455335627403
2020-06-23,21,73.06902050019842
2020-06-24,19.5,80.31066741203159
2020-06-25,20,77.74071657378644
2020-06-26,22,64.62393525340177
2020-06-27,22,66.85271040264647
2020-06-28,21,68.70404933066749
2020-06-29,17,88.1011015877247
