date,med_temp,med_hum
2020-01-01,24.775,84.4236861211098
2020-01-02,24.825,88.52293927898418
2020-01-03,25.7,80.96440775340858
2020-01-04,24,82.60856871769498
2020-01-05,21.775,72.56003323112381
2020-01-06,22,68.79430134347075
2020-01-07,22,68.88455335627403
2020-01-08,20.6,75.91434422915388
2020-01-09,22.65,69.06301535924518
2020-01-10,25,81.02893618318541
2020-01-11,24.775,88.6690664883028
2020-01-12,25.45,83.48870945408096
2020-01-13,25.275,83.53937790132503
2020-01-14,26,82.39302321961105
2020-01-15,26,78.60675295231665
2020-01-16,25.7,76.55353406449154
2020-01-17,24.5,76.99685712977123
2020-01-18,25,69.41394808253514
2020-01-19,23.7,78.21381769373535
2020-01-20,22.7,88.52293927898418
2020-01-21,21.125,72.98759776282218
2020-01-22,19.5,69.48643762247934
2020-01-23,19.5,65.64119040820864
2020-01-24,21,77.80960509532952
2020-01-25,22.7,74.85568904326033
2020-01-26,22,76.04951837525199
2020-01-27,23.875,78.21381769373535
2020-01-28,24,85.93602732919544
2020-01-29,24.7,78.5426985712009
2020-01-30,23,73.309450266172007
2020-01-31,23.1,80.38562173281844
2020-02-01,23.7375,88.5964703970343
2020-02-02,20.85,73.44808854544023
2020-02-03,20,61.483487800301276
2020-02-04,23.85,73.22993833968422
2020-02-05,27,73.77687236486264
2020-02-06,27,72.1404438079262
2020-02-07,23.6,64.95523394140172
2020-02-08,22,71.41306519514157
2020-02-09,25.15,83.48870945408096
2020-02-10,26.4,70.93180704200434
2020-02-11,27.3,69.50088254090957
2020-02-12,27.925,65.32394082504548
2020-02-13,27.9,69.56545598724166
2020-02-14,27,78.7974034623456
2020-02-15,25.5,87.85569917219709
2020-02-16,25.75,78.60675295231665
2020-02-17,25.825,76.20990717217776
2020-02-18,26,69.86760023554095
2020-02-19,28,72.24852390945105
2020-02-20,26.8,81.14305645821328
2020-02-21,25.575,82.42947851296094
2020-02-22,23,78.17280514368137
2020-02-23,21,65.91507632256958
2020-02-24,23.6,78.34744208052142
2020-02-25,27.85,64.34594398937499
2020-02-26,25,74.08005834720706
2020-02-27,21,73.29711157225763
2020-02-28,21,63.5496558343772
2020-02-29,19,60.8212979562278
2020-03-01,20.675,53.548217921296384
2020-03-02,25,57.985236351851626
2020-03-03,27.825,69.80402847255306
2020-03-04,29.975,63.04523846110419
2020-03-05,28.5,67.90985569406939
2020-03-06,24,69.06301535924518
2020-03-07,23,64.62393525340177
2020-03-08,22.7,63.13470585480961
2020-03-09,24.15,57.12711314271588
2020-03-10,24.1,64.9182640786198
2020-03-11,25.825,67.66957790924856
2020-03-12,24.075,76.05725439352682
2020-03-13,27.799999999999997,63.40005639752732
2020-03-14,29.3,57.89757614228225
2020-03-15,27,70.7110474352956
2020-03-16,27,69.67179714048955
2020-03-17,26.825,66.99283202669199
2020-03-18,26.2,69.87875294215145
2020-03-19,29,63.81356755070557
2020-03-20,29.4,57.61911902385462
2020-03-21,29,59.85318225197674
2020-03-22,27,63.619321397852374
2020-03-23,27.7,59.54278545890935
2020-03-24,26.7,67.5007448186681
2020-03-25,28.125,61.83967782449802
2020-03-26,27.675,61.64132797650117
2020-03-27,27.65,61.83967782449802
2020-03-28,29.625,51.10132507827609
2020-03-29,28.65,54.570724695625984
2020-03-30,30,56.0033237686887
2020-03-31,29,61.93963568555405
2020-04-01,27,72.43585463147367
2020-04-02,27,76.82930387927134
2020-04-03,27.15,67.67232572244288
2020-04-04,30.25,55.039780513927035
2020-04-05,30,58.13030232841376
2020-04-06,27.4,69.58648439089438
2020-04-07,30,62.23747476789375
2020-04-08,29.125,63.9632576526697
2020-04-09,30.5,52.14876258054447
2020-04-10,28,69.75617002178998
2020-04-11,28,70.09275209443217
2020-04-12,28.5,67.85790627215358
2020-04-13,32.05,62.33342320220473
2020-04-14,30,66.05002576621004
2020-04-15,29,65.95870265422246
2020-04-16,28.025,74.23095927049056
2020-04-17,28.075,67.84998302338776
2020-04-18,32.775,49.395988214432705
2020-04-19,31.549999999999997,56.67787219134374
2020-04-20,31,55.24989953521382
2020-04-21,28.65,70.00930387355888
2020-04-22,30,62.23747476789375
2020-04-23,32,57.016373382982124
2020-04-24,32.8,58.53672438780335
2020-04-25,31,68.28995399634135
2020-04-26,27,73.85499492447167
2020-04-27,29,71.68567166075806
2020-04-28,26.9,74.08005834720706
2020-04-29,26.125,80.95087976338775
2020-04-30,27,74.15679677103866
2020-05-01,27,72.33081947573913
2020-05-02,26.275,69.03104808526392
2020-05-03,28.875,65.77411039408993
2020-05-04,29,71.07061022069298
2020-05-05,30,65.95870265422246
2020-05-06,29.5,66.05002576621004
2020-05-07,28,69.48374724725743
2020-05-08,27,69.58648439089438
2020-05-09,29.5,69.51285891142456
2020-05-10,24.5,91.41656496302853
2020-05-11,26.575,77.92514200501444
2020-05-12,26.5,74.00676427166101
2020-05-13,27,75.3571558721512
2020-05-14,30,68.1170504863149
2020-05-15,29.5,70.09275209443217
2020-05-16,29.5,70.22323532407003
2020-05-17,30,70.25782899103439
2020-05-18,28,78.92251343286183
2020-05-19,28.166666666666668,83.15087099776068
2020-05-20,28,76.55126261614402
2020-05-21,28.75,73.5675642721634
2020-05-22,26.175,74.22926611889517
2020-05-23,25,88.70513301773073
2020-05-24,24.3,89.00425901825537
2020-05-25,27,83.5900463485691
2020-05-26,27.875,78.73410539788901
2020-05-27,28,78.22424071617641
2020-05-28,29.325,77.87198835022994
2020-05-29,28,74.30512176994245
2020-05-30,23.75,94.12799690832634
2020-05-31,25,94.17034105813492
