date,med_temp,med_hum
2020-01-01,13,50.083867020494
2020-01-02,11.15,57.49146213648149
2020-01-03,9.5,61.20696927591662
2020-01-04,15.1,34.60868777470883
2020-01-05,5.65,62.461240974138974
2020-01-06,12.55,41.57068855870018
2020-01-07,9.4,51.78147591276813
2020-01-08,7.949999999999999,45.55710728503279
2020-01-09,7.35,62.128666263360905
2020-01-10,6.5,60.51722497675519
2020-01-11,13.5,52.241784596356965
2020-01-12,9.6,61.122219266123665
2020-01-13,5.8,77.91562221111228
2020-01-14,14.1,55.98985922038827
2020-01-15,18.7,43.894473896442925
2020-01-16,10.05,71.05577974309193
2020-01-17,7.9,69.9695398355779
2020-01-18,12.149999999999999,51.6390184096417
2020-01-19,10.8,71.49352023249172
2020-01-20,9.8,78.87343949290909
2020-01-21,5.1,84.07951979728672
2020-01-22,8.8,72.12291788501891
2020-01-23,9.4,65.52558201034863
2020-01-24,8.5,63.29178602506665
2020-01-25,9.2,61.89827802155011
2020-01-26,7.449999999999999,70.76101724359035
2020-01-27,11,61.87361056824462
2020-01-28,7.7,39.38781417136355
2020-01-29,6.8,39.64595405568805
2020-01-30,9,35.337006060158295
2020-01-31,9.75,50.52131041038845
2020-02-01,8.35,68.35831513026227
2020-02-02,11.4,66.86016089056915
2020-02-03,14.5,55.33585724400485
2020-02-04,11.5,61.03944433942702
2020-02-05,10.75,74.63841347220773
2020-02-06,9.9,73.09769164881989
2020-02-07,13.3,32.83089723969912
2020-02-08,18.4,19.890800506953575
2020-02-09,6.85,69.00826086233894
2020-02-10,10.55,66.798216814494225
2020-02-11,11.35,68.49000877672219
2020-02-12,10.25,63.085295394322124
2020-02-13,8.7,56.3130620643827
2020-02-14,8.4,72.55431473637731
2020-02-15,8.9,83.53866724921613
2020-02-16,16.05,51.99250736804795
2020-02-17,14.5,50.1416226790831
2020-02-18,18,38.93922446243877
2020-02-19,10.3,45.394786258921265
2020-02-20,9.6,61.93073081521129
2020-02-21,13.1,41.76248259617378
2020-02-22,12.05,58.54931071460036
2020-02-23,12.4,64.55339529014574
2020-02-24,13.1,61.93944214201842
2020-02-25,13.5,52.533389020317976
2020-02-26,12,33.22639984457887
2020-02-27,11.25,65.18254755387781
2020-02-28,12.5,63.50684232533004
2020-02-29,21,37.77028964800556
2020-03-01,22,32.21698638710341
2020-03-02,14.1,62.56192790154179
2020-03-03,17.15,45.060600067802554
2020-03-04,19,29.86578209938216
2020-03-05,22.4,20.707968607750253
2020-03-06,17.65,40.79886668430382
2020-03-07,16.3,47.739890482053795
2020-03-08,16.549999999999997,42.938848564019956
2020-03-09,10.35,77.07527554293304
2020-03-10,13.3,56.261373640648706
2020-03-11,13.85,71.21150945069809
2020-03-12,12.6,58.48008886264541
2020-03-13,15,67.5761485295562
2020-03-14,15.3,60.735330191021305
2020-03-15,14.05,59.276912231084864
2020-03-16,14.65,59.14993220644209
2020-03-17,11.45,75.29409976667185
2020-03-18,14.3,62.181491352191586
2020-03-19,12.2,84.12514287959839
2020-03-20,13.6,62.02731229675176
2020-03-21,19.95,39.89608328812476
2020-03-22,24.9,21.493789614272973
2020-03-23,15.3,56.77346535847707
2020-03-24,14.85,57.61357309142696
2020-03-25,16.7,43.97471628472904
2020-03-26,15.8,40.00327999548194
2020-03-27,13.65,36.137857443676005
2020-03-28,22.8,17.426005407136792
2020-03-29,19.25,34.23822076399679
2020-03-30,21.7,18.240970882676937
2020-03-31,24,28.448376332229024
2020-04-01,17.2,44.40993680102692
2020-04-02,15.4,60.392827558850115
2020-04-03,11,80.28748747638538
2020-04-04,12.3,72.81757211114385
2020-04-05,15.1,50.607025304122786
2020-04-06,14.6,49.44227517300731
2020-04-07,14.5,39.37422780897615
2020-04-08,15.2,44.31569994699841
2020-04-11,21,27.715250189354236
2020-04-12,18.2,24.226110264205207
2020-04-13,20.1,24.995951259525
2020-04-14,20.1,29.11369290469959
2020-04-15,16.85,36.37902655873223
2020-04-16,19.7,34.7451962632402
2020-04-17,16.75,43.909446995770196
2020-04-18,17.2,50.98615068053938
2020-04-19,19.15,49.40290805541792
2020-04-20,18,54.01340427201452
2020-04-21,16.75,71.31554430758888
2020-04-22,16.35,58.367007785478336
2020-04-23,13.4,77.89609630508436
2020-04-24,15.3,54.221210643874
2020-04-25,17.9,47.77227701037622
2020-04-26,15.85,58.54342852711255
2020-04-27,14.7,58.94473783056246
2020-04-28,17,52.180059718121015
2020-04-29,15,62.75723668455154
2020-04-30,13.9,63.734078539385564
2020-05-01,14.5,55.77943667724702
2020-05-02,14.05,57.166417302112976
2020-05-03,17.4,48.94249229271635
2020-05-04,18.5,44.7561557604154
2020-05-05,15.850000000000001,62.43932418512976
2020-05-06,15.1,55.16326139745146
2020-05-07,13.85,71.43823453652416
2020-05-08,12.25,75.5328194427681
2020-05-09,13.1,82.78808995258342
2020-05-10,17.6,45.552535632923224
2020-05-11,16.9,59.874892225918956
2020-05-12,16.4,59.36133607280115
2020-05-13,19.8,31.62392776272519
2020-05-14,16.4,43.07239827339049
2020-05-15,16.65,38.35062262219827
2020-05-16,17.299999999999997,34.76974650907751
2020-05-17,16.6,33.069919423578106
2020-05-18,17.7,28.94015368384429
2020-05-19,17.5,44.94094380238529
2020-05-20,16.5,53.12505848737611
2020-05-21,18.6,41.2209463915878
2020-05-22,18.7,38.489222652154204
2020-05-23,17.35,39.77061626073299
2020-05-24,16.6,49.509749794376
2020-05-25,16.75,29.573827637949943
2020-05-26,18.1,26.03634103751084
2020-05-27,24.1,16.17715070008598
2020-05-28,18.4,26.856801055592623
