date,med_temp,med_hum
2020-01-01,17,93.88572735695078
2020-01-02,17.5,100
2020-01-03,21,56.560400048640226
2020-01-04,19,34.9697068975195
2020-01-05,21,53.19306611384672
2020-01-06,21,67.76965953357693
2020-01-07,19,77.94653946582439
2020-01-08,21.5,71.22598877595249
2020-01-09,23,78.5426985712009
2020-01-10,24,88.63299995887486
2020-01-11,23,24.686775464021302
2020-01-12,22,62.81468053019351
2020-01-13,24,94.20454382709038
2020-01-14,25,83.69015045807727
2020-01-15,25,83.5900463485691
2020-01-16,25,83.5900463485691
2020-01-17,26,65.39896497120674
2020-01-18,23,88.63299995887486
2020-01-19,16,72.40572430766677
2020-01-20,17,59.27028663548249
2020-01-21,18,63.18252767013548
2020-01-22,21,73.54612493964412
2020-01-23,22,78.01458531477618
2020-01-24,20,68.70404933066749
2020-01-25,23,78.41305007269452
2020-01-26,22,78.41305007269452
2020-01-27,22,78.28183408834832
2020-01-28,24,80.89958350415537
2020-01-29,20,32.04306837508369
2020-01-30,18,68.3367759317678
2020-01-31,16,87.93987707799131
2020-02-01,15,63.18252767013548
2020-02-02,20,53.19306611384672
2020-02-03,23,78.28183408834832
2020-02-04,22.5,85.89854458423179
2020-02-05,11,88.41097223284731
2020-02-06,12,47.2005972471017
2020-02-07,21,56.560400048640226
2020-02-08,23,73.70145871435912
2020-02-09,25,83.48870945408096
2020-02-10,26,81.19372490545734
2020-02-11,24,94.16652139241928
2020-02-12,13,90.72112849471078
2020-02-13,18,63.39544034155976
2020-02-14,17,68.14993497490978
2020-02-15,23,64.82086744901889
2020-02-16,24,83.48870945408096
2020-02-17,24,83.28224538859223
2020-02-18,26,78.7974034623456
2020-02-19,19,93.88572735695078
2020-02-20,13,100
2020-02-21,10,81.67912964490085
2020-02-22,19,68.3367759317678
2020-02-23,23,77.45998053871868
2020-02-24,25,78.5426985712009
2020-02-25,23,88.63299995887486
2020-02-26,16.5,23.890225754392727
2020-02-27,15,31.48922589324287
2020-02-28,21,35.240580775172695
2020-02-29,22,53.43048530946103
2020-03-01,25,65.20834884082107
2020-03-02,25,78.14902220275958
2020-03-03,24,88.70513301773073
2020-03-04,24,69.06301535924518
2020-03-05,21,47.9436000100807
2020-03-06,22,40.72293222810317
2020-03-07,21,56.78892561468167
2020-03-08,23.5,62.49209600832083
2020-03-09,24,69.41394808253514
2020-03-10,23,88.55994083519371
2020-03-11,26.5,67.57803743064572
2020-03-12,24,83.28224538859223
2020-03-13,26,78.6708073334324
2020-03-14,26,76.33878580254671
2020-03-15,26,78.5426985712009
2020-03-16,26,78.7974034623456
2020-03-17,27,74.30512176994245
2020-03-18,27,74.00676427166101
2020-03-19,28,74.15679677103866
2020-03-20,27,83.5900463485691
2020-03-21,24,83.48808164209268
2020-03-22,27,71.94580308041841
2020-03-23,27.5,69.94633166237175
2020-03-24,29.5,62.138534157251925
2020-03-25,29,65.95870265422246
2020-03-26,30.5,56.887792890560974
2020-03-27,29,65.95870265422246
2020-03-28,30,68.20741554804025
2020-03-29,28,72.28147538048842
2020-03-30,28,72.19893693218731
2020-03-31,28.5,49.78554203187272
2020-04-01,26.5,57.78892254914622
2020-04-02,27.5,69.9258556526856
2020-04-03,27,78.73410539788901
2020-04-04,26.5,83.73959726550484
2020-04-05,20.5,94.10847863833891
2020-04-06,26,88.77635748539188
2020-04-07,31,62.62725285779936
2020-04-08,30,69.9258556526856
2020-04-09,30.5,70.09184232185999
2020-04-10,28,76.68714069949559
2020-04-11,28.5,81.41760359137098
2020-04-12,34,56.27302121809248
2020-04-13,25,63.32667890617935
2020-04-14,22,75.85802201456765
2020-04-15,21,66.19286919763661
2020-04-16,23,73.70145871435912
2020-04-17,28.5,76.68714069949559
2020-04-18,29,76.74896553796944
2020-04-19,32.5,66.70092403356583
2020-04-20,30.5,62.86279996791566
2020-04-21,29,79.04616310980954
2020-04-22,30.5,70.33947224276771
2020-04-23,30,66.50092236723346
2020-04-24,32.5,59.15543236756666
2020-04-25,30,64.10373090470972
2020-04-26,28,58.32381713120304
2020-04-27,29.5,64.18941182304567
2020-04-28,30.5,68.28995399634135
2020-04-29,27.75,76.63378537940946
2020-04-30,29,37.33923490719825
2020-05-01,29.5,47.07754074627256
2020-05-02,30.5,58.743687151553786
2020-05-03,31,58.74561523513647
2020-05-04,30.5,68.12396732716695
2020-05-05,31.5,66.41150068444088
2020-05-06,29,70.09275209443217
2020-05-07,30,62.4333514153295
2020-05-08,31.5,58.85262285634535
2020-05-09,25,81.85708899777862
2020-05-10,27,65.58754155480105
2020-05-11,29,60.188201106150686
2020-05-12,29,62.03959354661009
2020-05-13,29.5,67.94922938414115
2020-05-14,30,72.36311863222174
2020-05-15,31,74.59676342538651
2020-05-16,25,86.11152315372198
2020-05-17,30,70.25782899103439
2020-05-18,31,62.62725285779936
2020-05-19,32,66.32207900164832
2020-05-20,32,66.32207900164832
2020-05-21,29.75,79.04616310980954
2020-05-22,32,68.54178125810851
2020-05-23,31,66.32207900164832
2020-05-24,31,70.25782899103439
2020-05-25,30,74.45176796612934
2020-05-26,29,66.05002576621004
2020-05-27,32,53.81621067945521
2020-05-28,32.5,59.054903684458495
2020-05-29,26,81.25627989071546
2020-05-30,25,91.49045065624114
2020-05-31,27,88.84669039923686
2020-06-01,26.5,91.54438217954055
2020-06-02,29,74.59676342538651
2020-06-03,29,74.52426569575792
2020-06-04,31,66.32207900164832
2020-06-05,31,62.62725285779936
2020-06-06,32,60.78986398516803
2020-06-07,33,54.14817534773063
2020-06-08,32.5,62.72323038797373
