date,med_temp,med_hum
2020-01-01,17,48.39959868465655
2020-01-02,17,47.1744907647071
2020-01-03,16,41.41490899541644
2020-01-04,13.5,47.713838128143564
2020-01-05,11,47.2005972471017
2020-01-06,14.5,25.612275034312248
2020-01-07,14,32.31729202515534
2020-01-08,11.5,47.30635416278575
2020-01-09,15.5,45.12383037482871
2020-01-10,16,35.27112931112963
2020-01-11,17,36.67843702690598
2020-01-12,16,43.54637766960395
2020-01-13,16,43.07233196314698
2020-01-14,16.5,53.67621956661599
2020-01-15,17.75,53.070518823491895
2020-01-16,15.25,63.23575583799155
2020-01-17,15.5,61.22640715280899
2020-01-18,17,51.02028750228087
2020-01-19,14,72.06179878226612
2020-01-20,12,71.70928449045182
2020-01-21,10.5,69.06327095122194
2020-01-22,13,54.90092375891376
2020-01-23,15.5,53.4287473850851
2020-01-24,14.5,53.17311090785274
2020-01-25,14,58.809036583679365
2020-01-26,16,48.26917532402034
2020-01-27,17,43.766165563881856
2020-01-28,16.166666666666664,28.90039803447045
2020-01-29,16.166666666666664,31.767048808140686
2020-01-30,16,29.951873050166142
2020-01-31,16,32.039476707835796
2020-02-01,17,42.64654710131754
2020-02-02,14,58.809036583679365
2020-02-03,17,43.90145632272065
2020-02-04,16,51.59147905783986
2020-02-05,16.75,51.97049671792886
2020-02-06,15.166666666666668,54.891875125493
2020-02-07,16,42.10885267843541
2020-02-08,17,31.767048808140686
2020-02-09,17,32.95629833999621
2020-02-10,18.5,42.64654710131754
2020-02-11,19.5,38.71029753725914
2020-02-12,18.5,41.214499409839426
2020-02-13,17.5,42.241819252164746
2020-02-14,16.5,57.33172497329544
2020-02-15,14.125,74.31785194957655
2020-02-16,18.5,47.174416283780424
2020-02-17,19.333333333333336,28.158772768375464
2020-02-18,20.25,22.945427139803833
2020-02-19,20.5,15.59992146532586
2020-02-20,18.166666666666664,45.69994066804372
2020-02-21,15,55.13883633020765
2020-02-22,13.75,55.81352773333668
2020-02-23,18.5,41.46045304692255
2020-02-24,20.5,32.860382942065
2020-02-25,20.5,36.50497617836636
2020-02-26,18,33.77971720997411
2020-02-27,11.5,56.12475595164703
2020-02-28,17,39.23608491676037
2020-02-29,16,36.620815232358204
2020-03-01,18.5,35.82570407456781
2020-03-02,21,40.1899157109373
2020-03-03,21,34.04948677350245
2020-03-04,20,34.9697068975195
2020-03-05,20,34.69691812419751
2020-03-06,13,62.79385925789039
2020-03-07,12,60.44034736248622
2020-03-08,16.5,39.53020311164549
2020-03-09,17.5,36.167071662575424
2020-03-10,19.25,42.60631138583793
2020-03-11,19.25,41.350444072466914
2020-03-12,20.5,28.384749922782397
2020-03-13,23.75,27.194621985609235
2020-03-14,24,27.325932164596495
2020-03-15,20,37.47186036797024
2020-03-16,18.25,54.64961499284871
2020-03-17,16,53.550300427632834
2020-03-18,17.875,58.21890737616279
2020-03-19,19,45.81895948412143
2020-03-20,20,43.222242685743794
2020-03-21,19,54.16369023015411
2020-03-22,17.75,63.8276888033255
2020-03-23,20,21.869690298011193
2020-03-24,20,32.73727411983032
2020-03-25,22.5,18.594249408636863
2020-03-26,23.25,25.331581022469862
2020-03-27,23,17.356599859839655
2020-03-28,21.75,28.78092278916726
2020-03-29,21,34.51009437806918
2020-03-30,19.5,52.69711952550972
2020-03-31,22,24.711519163299002
2020-04-01,19,44.16830678718771
2020-04-02,20.75,43.26857275698183
2020-04-03,18.333333333333336,50.08756281714763
2020-04-04,16,59.27028663548249
2020-04-05,21.5,39.96107705080236
2020-04-06,20,49.29795143958325
2020-04-07,21,37.77028964800556
2020-04-08,22,37.77028964800556
2020-04-09,20.5,43.04672100000001
2020-04-10,21.5,36.93544546557607
2020-04-11,23.5,22.059179296091138
2020-04-12,21.75,22.31658046309481
2020-04-13,21.5,22.464717636357893
2020-04-14,23,25.331581022469862
2020-04-15,22.5,26.804043309852247
2020-04-16,22.5,32.27480793052506
2020-04-17,21.5,43.441291063152015
2020-04-18,22.333333333333336,40.62745098789819
2020-04-19,20.75,43.04672100000001
2020-04-20,23.5,41.24751338137246
2020-04-21,22.25,43.18040199893511
2020-04-22,18,59.73329416375675
2020-04-23,22.75,38.36948686961037
2020-04-24,22,36.720439636242496
2020-04-25,19.5,48.3665918350526
2020-04-26,18.5,52.34329888768407
2020-04-27,18.5,52.34329888768407
2020-04-28,22,26.272994075849645
2020-04-29,18.3125,50.35124983362867
2020-04-30,18,46.78088081953767
2020-05-01,14.5,63.846270944311385
2020-05-02,16,51.97049671792886
2020-05-03,19.5,44.805071796934044
2020-05-04,21.25,28.384749922782397
2020-05-05,22.5,28.78092278916726
2020-05-06,16.833333333333336,61.529491214799506
2020-05-07,15.5,72.23481564768205
2020-05-08,17,60.52436784040765
2020-05-09,19,55.290378652892116
2020-05-10,15.5,77.0254286471061
2020-05-11,16,63.702970144336206
2020-05-12,18,59.49717154198522
2020-05-13,21.25,35.4796650715505
2020-05-14,22.5,30.622057172040385
2020-05-15,22,33.39638728056558
2020-05-16,22.5,23.686330623293667
2020-05-17,21.5,25.21978919752175
2020-05-18,21.25,39.089397486004174
2020-05-19,18.142857142857142,55.62252857327212
2020-05-20,22.5,29.83503188620286
2020-05-21,22.625,36.998330614249625
2020-05-22,21,37.36443642763134
2020-05-23,19.75,46.867177252916775
2020-05-24,23,31.155875541615146
2020-05-25,23,24.686775464021302
2020-05-26,23.5,17.787960537735373
2020-05-27,22.5,39.51221189744079
2020-05-28,21,37.90422304045499
2020-05-29,16,59.27028663548249
2020-05-30,16.5,51.96925367343052
