date,med_temp,med_hum
2020-06-08,29.5,7.177340275208408
2020-06-09,32,4.928044665543441
2020-06-10,34.5,5.840907794783554
2020-06-11,38.5,6.505135942483588
2020-06-12,38,8.43110163072608
2020-06-13,35.5,6.1015975988564035
2020-06-14,32.5,12.084136452240216
2020-06-15,34,19.981377473896444
2020-06-16,35.5,14.62603961793484
2020-06-17,33,14.909620280527871
2020-06-18,34.5,14.170712549032046
2020-06-19,33,21.20306194505841
2020-06-20,35,23.127465070560156
2020-06-21,38,13.548428434115456
2020-06-22,37.5,13.293105498450164
2020-06-23,36,24.958124571574096
2020-06-24,37.5,14.587898048587222
2020-06-25,38,15.396406768277107
2020-06-26,38,11.374793442304695
2020-06-27,38,18.568837065745605
2020-06-28,35,26.41161846301153
2020-06-29,31.5,16.134937920120425
