date,med_temp,med_hum
2020-06-05,31,58.74561523513647
2020-06-06,26.6,83.64009840332318
2020-06-07,27.5,78.27043175421608
2020-06-08,29,64.93379364742525
2020-06-09,27.5,66.14867922163023
2020-06-10,28,65.77411039408993
2020-06-11,30.7,59.466822420104876
2020-06-12,31,62.236472480969795
2020-06-13,32.5,54.049571853964785
2020-06-14,33,46.30944468803257
2020-06-15,31.95,38.83884172129136
2020-06-16,30,37.594342134306245
2020-06-17,33.45,31.661781995352655
2020-06-18,31,48.80031663669829
2020-06-19,30.7,54.583829228156944
2020-06-20,31,48.56365504771219
2020-06-21,32.7,49.49817780541127
2020-06-22,33.025,44.73070114309368
2020-06-23,30.8,43.04445741788336
2020-06-24,32,46.39460005157288
2020-06-25,31,50.68523474906578
2020-06-26,31,52.16465041411347
